,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
0,4.302724,-0.7807734,0.74340343,2.226543,1.5080501,-1.3228849,-0.41108942,0.3961928,4.910124,-1.924833,0.04406673,0.08230375,-0.9568433,-1.7298838,-6.7302566,-0.5633619,-0.7993587,3.768458,-2.335948,-0.5613719,1.1851189,0.7609579,-0.5472453,-0.85044193,-7.0476127,-0.4213511,0.44041517,-1.4130088,-4.25265,-3.6552355,-1.0583227,4.4408507,-1.3171822,2.338082,0.9323911,0.1763304,2.9999228,1.2761503,4.614745,-1.3304268,-1.9997784,-0.28981835,3.6183972,-2.015587,0.5680449,2.5466762,1.0030395,-1.035598,3.2465835,2.1013732
1,3.7149718,-0.7522747,-0.42383105,1.8939763,3.33426,-0.84838843,-1.6487097,0.8036657,6.715021,-2.5603194,0.13538277,0.36084333,0.9702749,-0.9101512,-6.491231,-1.7638118,1.494825,2.2390082,-0.7365871,0.9571287,1.5318197,-0.33528876,-0.55743563,1.4782335,-5.624936,0.4223257,0.14316535,-1.4403944,-3.247644,-4.5296664,-0.1387052,3.8765461,0.30805105,3.1672547,-0.2172598,0.7727086,0.8547047,0.11050102,1.9690858,-1.5148643,0.5549757,0.8736418,4.427633,0.21451189,0.8494896,1.3124619,-0.5756713,-0.16475922,2.6915762,2.0705032
2,2.076573,-0.28181052,-0.69166625,3.5599313,3.7154973,-2.7181308,-0.5404227,1.7184938,5.523893,-2.9038973,-0.93271047,0.14249216,-0.45889494,1.201993,-3.3835208,-1.527531,-0.674611,1.819251,-1.324854,-1.1930771,1.443818,1.0658039,-0.6429978,0.24676439,-4.7012734,1.4730744,0.090141155,-1.6845055,-2.9990408,-2.41648,0.78061754,4.2742786,1.3078969,3.1311085,-0.019086776,1.0466517,3.131199,-0.5054619,4.0246143,-2.0309904,0.7707497,0.4682358,2.7078516,-0.23247597,-1.2045865,2.6262274,-1.5265081,0.21354043,2.749383,2.6498275
3,0.55636775,1.5230964,0.7002421,4.6605864,3.3902278,-1.9960331,-0.20305169,-0.86252,6.4039507,-1.2886446,-0.6838765,0.2963178,-1.2035451,2.828075,-3.143308,-0.45029393,1.1499615,0.76545125,-1.55551,-0.11119886,0.59077865,1.3576156,0.4220998,-0.4410965,-4.285709,1.4230418,0.89384216,-1.2859213,-1.5327681,-1.3500963,-0.55973285,4.873089,0.33827546,2.1486354,1.0365093,-1.4545795,2.129813,-3.0858433,5.175289,-2.4685879,0.5078044,0.73956275,2.4628477,-2.8078668,-1.7961658,5.261734,-1.8353709,-0.47392738,1.4505831,1.7468063
4,-0.6330747,0.8854949,0.5195445,6.867651,1.9976587,-0.97492945,0.25202265,-0.3305613,6.2119007,0.74324226,-1.4032676,0.13352731,-2.0506377,1.3315554,-1.5508547,-0.3034271,-0.8161559,0.5182953,0.17292893,0.16099471,0.1611999,-0.9205186,1.7647864,0.21351437,-2.787696,0.8138005,0.31841174,-1.6711944,-1.1258534,-1.2218943,-1.8879097,6.209403,0.29471648,1.1698198,1.0785547,1.1501814,3.5776036,-0.63728625,3.5660975,-2.8816564,1.803408,-0.8001396,2.1994011,-4.3128467,-0.6304485,7.896068,-0.71098125,-2.0049028,0.31751698,2.8419082
5,0.44298792,0.4163045,-0.3143786,6.665205,-0.28158504,-0.022406382,-1.1800021,-1.8424474,5.860778,-0.15461132,-4.610441,0.9087298,-0.3352064,-0.5992537,-0.7140085,0.48171607,-0.6544026,0.9035371,-0.44950998,-1.0883765,-1.3756245,-0.08605723,0.03781686,-1.1863227,-2.4475296,1.2137431,1.3437861,1.2810382,-0.74283475,0.16411985,-0.76547897,7.6211796,0.57895523,2.9077907,-0.44159022,-0.6894156,2.2462146,-2.9778798,4.1527905,-0.7139452,1.582846,-0.7164668,2.1444354,-4.588239,-0.8985702,10.129479,-1.4235959,-3.074634,-1.5779512,3.0428486
6,-0.1971228,1.9253889,-1.324174,4.773793,-0.3189206,-0.56765723,-1.4534597,-2.0184498,3.1613088,-0.78626025,-2.0978706,1.610892,0.9881303,0.77023786,0.14507526,-0.27704617,0.8670809,1.6053892,0.68694645,-1.3497238,-2.5929885,-1.2026954,1.3706864,-0.9820364,-2.1205032,1.07375,-0.036203757,2.8461063,-1.7362939,0.43207595,-1.9285027,6.809448,1.1498306,-0.16276157,-0.40416047,0.23606686,1.4141719,-2.19712,5.0610266,0.048284482,-0.0014155381,0.7901884,1.9841216,-4.8590884,0.29625842,10.093949,-0.6385801,-3.392011,-0.2545832,2.3870385
7,-1.7697605,-0.5034488,0.5194057,2.57976,1.4233344,1.1848084,-0.12139461,-0.78449625,1.5748743,-0.663265,-0.61921084,1.036674,0.8456306,-0.47623208,1.0823265,-1.3274776,-0.2412557,2.7005749,2.5082853,-0.6567196,-2.8737571,0.46459886,-2.3829937,-0.75978786,-2.125635,3.3178704,0.39596894,4.167889,0.5747998,1.8190392,-0.59953403,6.423917,1.0139308,-0.15414298,-0.5711656,0.31017923,1.7888025,-1.0744162,4.3319206,0.77721256,1.7699279,1.3946506,0.2430715,-1.8723298,-1.326283,9.332481,-2.0371099,-1.5925184,1.2031145,1.0017351
8,-1.1662794,0.4384681,0.4575614,1.4337407,1.1093125,-1.761053,0.40103906,1.349689,-0.60447097,-0.5650683,0.12191296,2.5102725,-1.0597966,0.0379681,1.8190006,-1.9729718,0.0015958375,0.809906,2.9888656,0.73250157,-1.5901086,-1.9191138,-2.2243977,0.43037087,1.1163067,3.8463507,2.494318,4.7031174,-0.084006235,1.8511567,-0.38474056,3.440848,1.1552354,-0.04087615,0.45738542,0.15365015,2.4234135,-0.4220978,1.4618444,-0.3805397,1.2314808,0.5556561,-0.44231635,1.3111342,-2.8133254,7.885155,-1.355836,-2.0327735,-1.1089904,1.1839321
9,0.42803743,-0.019463757,0.5141841,3.1404693,0.40214002,-0.93160117,0.96262413,0.07118352,-1.2276874,-1.2517298,1.1636951,2.7919085,-1.5344628,0.42091265,2.3784451,-1.3849533,0.19533433,0.9729339,3.789251,0.7601763,-0.2764609,0.22078396,-1.2059588,0.75507414,1.6981723,4.520399,1.28606,3.413571,0.44784108,2.3721828,0.13450025,4.3099627,1.6417364,-0.9292779,2.0334828,-1.0290682,1.8066505,-1.8213174,0.15812773,-1.7548264,0.282962,1.4725783,-1.6797924,1.4510219,-2.8618088,8.071844,-1.60268,-2.841238,-0.49069163,0.44100913
10,1.1624869,0.34023818,-0.16592608,3.260126,0.97350013,-0.1892715,1.0095363,-1.0840032,-0.5803984,1.7810817,0.08712911,1.301197,-0.07340003,-0.05050958,1.5041455,-1.8240051,0.18304962,-0.9469463,1.446053,0.6436189,-1.6045946,1.8131336,-0.6233736,2.3025186,0.85362655,5.7387767,0.39264265,2.1284716,0.087770276,0.88989335,0.82079226,2.890092,0.43190208,-0.6911092,0.77432376,-1.5037867,1.5815337,-0.4985403,0.70596594,-1.933366,0.13161707,2.7640939,-2.8947747,-0.51775163,-1.6317049,7.7471647,-1.9550135,-0.93112785,1.0066948,-0.85710174
11,-0.3385378,0.029099086,-0.16653463,3.612971,1.4807328,-1.7833974,-0.5443397,-1.0998935,-1.0048875,2.307999,2.1645763,1.188621,0.39147717,1.13296,0.56947076,-0.2574142,-0.45870164,-2.1590886,-0.6589286,-0.75194395,-0.6063492,-1.1830949,1.080512,0.2511528,-0.35578728,5.3519516,1.6180501,3.494255,-1.236515,0.5177313,1.5710069,3.0809681,-0.52457374,-0.7834713,-0.95966023,-1.0330988,2.649927,0.6377417,1.2094195,-2.6778748,-0.48839688,2.4832528,-1.7699472,-1.4898597,0.101419464,8.518753,-0.23080288,1.4196104,2.5778315,-1.1576341
12,-0.29017413,-0.06143573,1.226345,2.6927,1.172269,-1.1545635,-0.41214588,0.42368722,-2.0343993,0.9706499,0.80246866,-0.27952537,1.0635599,0.22924618,0.6981713,0.19153884,-1.9094585,-0.102517344,-1.6490517,0.7543376,-0.49720943,-2.912648,0.5963342,1.023894,-0.840934,5.5597744,0.41851762,2.4864717,-2.2496312,-2.055436,2.58779,2.6165895,1.2518424,-0.70385826,-1.3164322,-0.40606597,1.3794596,-0.18474108,3.1906192,-0.018019624,-0.1621559,2.3367033,-1.496985,-3.2110052,-0.7269354,12.400508,-0.8531251,-0.1496352,0.73877823,-2.1915631
13,0.06465168,0.039375134,2.276771,3.359053,0.48876444,-0.9341915,-1.8102531,-1.1507531,-1.7861439,0.13899316,0.12807895,-1.4992146,0.8818815,1.1194303,1.2157184,-0.6118916,-1.3444076,-0.33359364,-0.8950287,-0.42316678,-0.32364112,-3.0905066,-1.5550814,0.03502639,-1.1202548,3.0086224,-2.1145828,1.0229307,-2.2820837,-2.675018,1.258177,2.2267895,-0.12004489,0.11909089,-1.9129624,0.33088282,2.2329075,0.51950955,3.7357745,-0.57838327,-0.6190621,0.9046886,1.2685595,-1.8148679,-0.6949944,9.751253,0.99130887,0.18336365,3.0728614,0.7815378
14,-1.2912185,-0.03080698,3.563218,2.9477506,3.2041945,0.505935,1.0746235,2.142748,0.76213145,-1.3841124,-1.0267489,0.2894358,2.0386622,-0.3520306,2.0106637,-0.53962505,-2.2026868,1.7401019,-0.6674003,-0.30905175,-1.4498117,-0.10599449,-3.9659784,-1.4421041,-0.63947594,4.9486423,-0.5562088,0.36210185,-1.8334599,-1.0579877,2.5645263,3.195576,0.11886011,1.8823497,-1.2348393,-1.4300086,1.0687572,-1.0208727,2.3911107,-0.055020448,3.1778357,-1.8595568,0.59448874,0.90283716,-1.2577752,9.11418,-0.61808896,-1.5002061,2.583502,0.45668316
