,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,0.2830304,-0.2397764,-1.061256,-0.09320701,-0.96926975,-3.9161909,-0.09247227,3.7486436,0.6967725,-1.0137151,0.050688706,-2.5765328,0.16544066,-3.1913688,0.3550984,1.6492752,3.4678152,1.989048,0.7655017,0.58186084,1.1009856,-1.3079064,0.20700695,-0.90400964,0.25168577,-0.29327723,-0.95385253,0.8760648,-0.36569336,2.0372367,-0.4300557,-0.64750046,-2.9934123,-0.5017897,-2.1020923,0.42452234,-0.6528234,0.23043197,-1.956644,-0.9302312,2.4862864,-2.34973,0.45438218,4.3063297,-0.3556551,-1.3789845,0.6235329,-1.3060123,1.1689043,-0.98710346,0.9747535,-1.9277449,0.08189647,-0.48255184,0.79181445,-0.57985884,4.5522637,-0.65174353,-0.6923996,2.4914026,0.024683561,-0.7132967,0.71795195,0.7918283,-4.9545517,-0.92764986,0.25531057,0.7049946,1.718239,2.0159059,-1.7607719,1.2529647,1.4871671,-5.0640025,-1.7404917,-0.26167145,-0.83116734,-2.0265305,-1.0784575,1.6912389,0.75654316,-0.5926866,-1.3316599,0.8802487,-1.4815954,0.31940764,-3.654823,1.4907808,-0.4348227,-2.2497034,1.3542863,-1.5317913,1.8839989,-0.9727117,-0.4978815,0.36351734,-1.906907,1.0250964,-2.0804105,1.787542
1,1.2511983,0.17846149,-1.3122799,-0.94377786,-0.756316,-1.8834897,-1.3174628,4.118315,0.29947233,-0.26322618,0.37770936,-0.3019826,-0.72673714,-1.9262702,0.8114297,1.6761168,2.8756697,1.611196,1.0216339,1.1698,-0.030010663,-0.0031101494,-0.3507081,0.124261834,1.5717273,0.53492075,-0.88145536,1.3173579,3.2571008,2.874902,1.8214715,-2.5369463,-5.126714,-1.0800929,-1.2931067,1.9155086,-1.2621298,0.45138428,0.7917568,-0.8661204,1.7165374,0.31562647,0.17606372,4.834889,-0.012510454,-1.1899635,-1.3867424,-2.7055182,2.045599,0.36122847,-0.4359488,-1.8216908,-0.38448906,0.63462085,0.75540215,0.76109165,3.3333793,0.094263904,0.16769984,-0.27391145,-0.6740294,-1.6159496,-0.37371087,1.0587476,-5.201471,-0.42580378,-0.43004662,3.9681642,-0.3373383,3.011186,-0.21601464,-0.8410314,-0.36618528,-4.850249,-2.4798062,0.07511137,-0.9309152,-0.17287531,-0.58381045,2.3794181,1.2105038,0.82587534,-1.7159861,-0.019153167,-2.7489812,0.82273185,-0.02704818,-0.76275843,-0.35823178,-2.1783602,-0.55365133,-3.8717241,1.6396611,0.2503002,-1.2891018,0.4963869,-3.7380178,0.5479264,-1.531676,1.6240636
2,0.087641984,-0.5776921,0.19447082,-2.0341938,-0.85816485,-2.563148,-0.92657846,4.096959,1.2162316,0.23325169,3.0953639,-0.440298,1.8234813,-1.8426378,1.101555,1.9399079,1.6648121,0.6236472,-1.3365619,-1.4807166,0.5461442,0.28078964,-1.0858291,-0.50055623,1.0254551,0.10129045,0.18501103,-0.085816346,4.0611076,1.1034104,1.2231301,-2.0710557,-5.1374655,-0.20572211,-1.3123525,-0.56314087,-1.2716825,-0.06253127,2.0802867,-0.9762495,1.5145026,2.113187,1.8900776,5.098872,0.22660229,-1.2131824,-0.19400674,-2.0799375,0.22912772,3.0036376,-0.24288753,-2.7097616,0.9266262,-0.93617386,3.4746585,0.9231668,1.2283981,0.4491546,0.4188438,0.58919275,-1.3085811,-2.9387043,-0.41420722,-0.19288221,-3.9546156,0.42628944,-0.3562024,2.8408296,-0.36024725,1.1878299,-0.7287968,-0.26061273,-0.7443115,-4.1623197,-2.2163033,-0.7601037,0.7703837,-0.36149827,-2.037717,2.6033385,2.4540827,-0.87640905,0.44487494,-0.62872714,-2.1139662,0.54900575,-0.34523958,0.29811576,-0.7014915,-2.4689767,1.7389909,-4.307808,-1.008764,-1.2187105,-2.9996133,2.8571563,-2.8706098,-0.4500104,-2.1628406,0.16335076
3,-0.8574391,0.8868075,0.41735217,0.07333601,0.22408205,-2.6119502,1.284714,3.8278108,1.2381992,-0.538696,1.4168774,0.6178018,0.3045077,-1.0097954,0.07031881,2.2161837,0.22656308,0.021837996,-1.224458,-1.5855116,-0.09548667,1.4913409,-0.08968465,0.23634395,1.6990309,-0.24580896,1.4667118,-0.86926913,2.4263625,0.72615075,1.8330038,-4.2911077,-3.096424,-1.1755353,-3.677426,-0.742613,-0.87703705,-0.6857873,-0.018590165,-3.072362,1.9517452,0.15811098,0.46101728,3.587061,-0.16506155,-0.061590124,-0.06094752,-3.2024422,-1.0654655,2.2882748,-0.8965009,-1.9141866,0.6815227,-0.1902803,1.0456104,2.2389765,2.617924,-0.5832181,1.5375539,1.2772822,-1.1127201,-4.8537416,-0.8551257,1.7237184,-4.391578,0.13899647,0.60597914,2.2775507,-0.8290111,0.6548895,0.186848,-0.5340709,-1.3695937,-3.0275066,-0.87566894,0.41716263,-2.1409247,-0.46344316,-1.5661969,3.3725507,1.7273538,-1.6364067,1.7531104,-0.5792768,0.21548074,0.6088878,-0.60581696,-1.6298802,-0.37479827,-4.1887603,2.149193,-2.9000497,-1.8424678,-1.8370731,-3.6103628,2.9352343,-2.0357683,-1.3747605,-2.4489384,1.0141298
4,0.4695057,0.09579585,-0.6233344,-0.8228141,-0.3036341,-2.1892595,1.4583278,1.1200447,0.94007945,-0.19516069,2.9236827,0.3242958,0.9452543,-0.048878036,0.06510722,2.6811352,2.4407842,-0.7860962,0.15042415,1.2372338,-2.9332433,3.1183023,-1.003913,-0.738461,1.2873951,1.2843184,0.17039125,-0.77459025,2.0094936,0.2007872,0.78103,-2.9341996,-4.542369,-0.9259999,-0.7875123,-1.657546,-1.2998296,-0.2954114,2.0465872,-2.8096907,2.4638453,1.3488693,-0.3857031,3.327299,0.64279246,-0.103393055,-2.1817186,-0.4297666,-4.067623,1.746161,0.29466715,-2.4790134,1.0131205,0.42212182,-0.8859715,0.96877754,1.8042923,0.06819622,-0.54843587,-0.7103347,-0.070618704,-4.5963655,0.1660949,1.656434,-4.2718782,0.0018873326,1.749824,2.0440888,-0.5082624,-1.4654099,-0.59123826,0.04774178,-0.71772945,-3.5898147,-1.2089906,0.3958559,-3.3374362,-1.5249339,-0.70722526,0.6641986,-1.0444326,-0.6591258,1.1135046,1.261494,-0.00051532395,-1.8798857,-1.6544083,-1.6410455,2.522626,-4.0335073,0.80808246,-2.1047933,-3.226761,-1.5489696,-4.1877785,1.755524,-3.0208282,-1.558229,-2.1951814,2.7846122
5,1.2803056,0.5440864,-1.4985259,-1.2648938,-1.5387778,-2.7199583,1.5808909,3.0381165,-1.2137736,-0.013894485,2.1269991,0.61067915,0.94339913,0.21630073,-1.6343247,1.3377732,-0.58412915,-0.20947044,0.82073283,-0.3585809,-2.5043943,1.2751559,0.25256357,-1.5530447,0.96157277,-0.77379924,0.38801798,3.1111517,0.94771385,-2.0159926,0.9432883,-2.447834,-3.734722,-1.2777307,-0.11411358,-1.0084877,-0.48136857,-0.49288633,2.0256333,-3.9703712,2.190174,3.416925,-1.3873563,2.5960433,-0.14947824,0.7181675,-0.754523,-1.0746608,-1.7441571,2.0864706,0.84298974,-1.036674,0.41607404,1.306894,-1.1575508,1.1709937,-0.6614638,-0.3016773,-0.099767886,-0.5655223,2.1081455,-3.2881787,0.33074966,0.047274653,-3.3485637,-0.68675536,-0.17726526,2.0955877,-0.47226936,-1.0483608,-0.9864744,-0.9978913,-2.4932005,-3.0047507,-2.2726014,-2.0400593,-2.219161,0.20767888,-0.26695284,-0.2798629,-2.285525,0.36724406,-0.050578114,-0.7196458,1.0904316,-1.3716652,-0.14822973,-2.5340805,2.7824697,-3.2674923,-0.66178906,-2.1479237,-2.5798116,-0.110896505,-3.5132885,0.87746024,-2.1563666,0.011145456,-3.7152247,3.2658036
6,-0.9021812,1.496399,0.08072044,-0.8668727,-0.23099153,-2.4326534,1.2408797,2.6464791,0.9713555,-0.39900035,2.935213,2.2049685,0.8908891,0.055574667,0.5171087,1.2477494,0.52341574,1.6290172,-1.4245152,-0.72537994,-2.3555624,0.9316548,1.3586915,-2.9938185,0.5296771,-0.44330046,-0.3665968,0.72807133,1.1871476,-2.5977414,-1.0031735,-2.4412138,-4.985526,-2.4118035,-0.5531529,-1.3821441,0.37568086,0.052043453,3.2086241,-3.8864875,0.2844316,3.2300932,-0.66787654,3.4300065,-1.2028357,-0.8264675,0.090147346,-3.227909,-0.5683074,2.640712,-0.018351445,0.15477532,1.3440566,-0.15278406,0.5268193,0.34408766,0.041147668,0.5291811,1.9611306,-1.4261667,0.7356673,-1.6300358,0.9703766,-0.48128778,-2.4621627,1.0927993,-0.1525844,-0.589801,-0.15771154,-1.8530219,-1.0805069,-1.0917575,-3.112553,-3.7833908,-6.210717,-0.48988742,-3.2578363,2.908953,-0.96585196,-0.7142118,-3.034644,0.25779575,-0.1211097,-0.72634846,0.94473904,0.6507362,-0.597629,-1.2597673,2.7899597,-2.9480472,-2.3754222,-2.9462478,-3.9832876,0.19273409,-3.9055128,-0.19247706,-2.8701584,-0.849384,-0.8466773,2.8090544
7,-0.14959632,0.09457087,-0.73232013,-0.36739025,-0.3762279,-2.3242984,1.0164587,0.55196023,0.19390722,-0.8068362,2.7512426,2.2510338,-0.1317841,2.5714464,-0.9197182,0.6399395,1.6410588,0.39147282,-1.0333747,1.0336581,-1.183366,-0.3868907,0.54372454,-2.2535157,-1.239602,1.9065765,-0.05185501,-0.034447998,1.5927675,-1.9325972,0.045835488,-1.1935328,-2.1902328,-2.138465,0.30289572,-1.210242,-0.78647,-0.7492758,1.653132,-3.785776,1.2323874,0.8318582,0.44174004,2.4548254,-0.973222,-0.61577666,0.93027395,-1.1887926,0.23547266,3.4159198,-1.2117472,-0.870389,0.8447945,1.1815113,-0.20360659,-0.3692991,1.2916625,0.9643314,0.21394908,-1.1495692,0.31029302,-1.8597178,-1.314093,-1.0880306,-2.6166816,1.2179402,0.9729857,-0.6279192,-2.378948,0.9646887,-1.1889242,0.005417634,-5.2702346,-4.8433886,-3.872079,0.4030289,-1.6522754,2.8076744,0.9438477,1.2219698,-0.58657646,0.47723,0.8383637,0.29873323,0.5205467,0.34580317,-1.2495507,0.4324573,1.7109598,-4.378029,-1.3362048,-0.18871965,-4.164469,1.3292536,-1.8154485,-1.7594742,-2.8960207,-1.8974801,-1.8447467,3.9616437
8,-1.4695932,2.1510134,-0.35422343,0.11019484,-1.221376,-2.5180738,1.2249888,1.0594232,0.5263009,-0.028169502,2.4002783,2.3320663,0.5162469,2.0468173,0.3673624,1.697346,0.75657815,0.18628393,-2.1832128,-2.1116369,-1.0591779,0.6699747,0.6657398,-2.854066,-0.05855955,-1.5395083,-1.3098794,-2.4927645,1.1214144,-1.7928057,0.6213694,-0.48281288,-3.3063998,-0.6740898,-0.28673565,-0.7004548,-0.07372606,-0.07579205,0.775702,-2.7737246,1.9791719,1.448569,0.81959116,4.050333,-1.1600423,0.5596078,1.5346256,-0.42502242,0.17696503,4.0213227,0.66134083,-1.970701,1.7599508,2.53733,0.70994014,0.016953016,1.9086955,-0.49551302,-1.0021226,-1.7102039,1.4414147,-0.63861674,-0.37378967,0.3390749,-1.5609882,0.98075646,0.51978457,-0.54865277,-3.7661514,0.02972581,-0.889347,-1.4526364,-7.3443193,-3.5400338,-1.7072632,-0.79031473,-2.5251794,2.3879373,-0.8058354,-0.5510441,-1.2868239,-1.2770548,1.8223447,0.31957567,0.538551,0.33677378,-1.8469437,-0.3796941,1.0576539,-3.1734545,-0.6744213,-1.6559812,-4.0213084,0.2090033,-1.4637878,0.35063356,-3.0829842,-1.5300664,0.18004066,2.828497
9,-2.2739859,2.5992923,1.2113584,-0.34278312,-1.4706433,-0.9541534,0.20785262,0.54494697,-0.9532124,0.64093465,1.3689921,1.5266764,0.7253949,2.63047,-1.7419492,0.69599736,0.28763294,-0.14099772,-0.31200367,-1.0632558,-1.1777056,0.7439859,-0.099271886,-2.3503478,-1.3000357,-0.7782391,-0.7412511,-1.7991183,-0.2033158,-1.9762865,-0.12177242,1.0612189,-3.4170845,-0.5054059,1.0337613,-0.4391343,-1.1750277,-0.5703977,0.0027480384,-0.61699206,0.5805434,-1.8107811,0.66698134,2.5732875,-0.6236841,0.6457307,-0.6263874,0.23625475,0.72846335,1.7373179,-0.48185915,-1.2256067,0.8679367,-0.19569892,-1.3151627,-0.39928183,0.47867104,1.1030946,-0.31967747,-1.2812997,-1.8089061,-1.5616882,-0.49856508,-0.050098564,-0.21286544,1.3198674,-0.5407664,-1.8667552,-1.9290417,-0.052394297,2.2888267,-2.8968165,-7.196991,-1.8293331,-4.610546,-1.9113196,-0.66430146,3.123051,-1.3369026,-1.1523137,0.43106946,-0.61251634,0.8472317,1.0233613,0.78853744,0.8041577,-1.4508907,-2.3607275,0.013778037,-1.8123113,-2.704877,-1.8625991,-4.2204065,-0.203137,-0.8569878,-1.7635249,-2.533342,-1.3157173,1.3159095,1.0117756
