,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,1.8275936,-0.07329877,2.3759358,1.7966776,2.2856965,2.2381752,-0.039929535,0.8789739,1.0950974,-2.0322266,0.8802076,0.46663985,-0.24915496,-0.6466647,-0.29997942,0.684658,-2.3772898,0.6113207,0.9413672,0.735908,-0.11741631,0.7204329,0.25129732,-1.9680698,-0.15789707,-1.4171405,0.92362976,1.0207254,-0.24865524,1.0074003,0.30440146,-2.0284936,-0.52158237,-0.13030969,-0.26018035,2.052577,4.6796856,-3.3875284,0.2783663,0.46004778,0.28982994,-1.481871,-4.2189064,4.9472566,-0.3706749,1.5461384,-0.37495235,-0.23217846,0.6290717,-0.862102,-0.16744898,0.47629598,-1.31199,-1.5605718,-0.215718,-0.35146117,-1.5173023,-0.5931562,-1.1831223,-1.2925215,-3.5880804,-0.7977657,-0.70951986,0.21354727,-0.47771165,-1.1014575,-0.9203634,4.1675067,-2.6646736,-0.097255304,-1.312651,-2.6550946,1.6259292,0.60990053,0.6267612,-0.26301208,0.011876036,1.2389174,-5.9119644,-3.1170094,1.258612,-3.235959,1.5827097,0.27775067,0.9720261,-1.0565554,-2.0782015,0.60225976,-2.6611407,1.2630849,-4.104447,0.2835208,0.5524947,-0.7804798,-1.3396127,-0.2129667,2.328897,0.16271292,0.23000108,-0.5129875
1,0.67149657,-1.9445269,2.8261237,1.9913238,2.0303528,-0.87897974,-1.0921808,1.6379731,1.1112025,-0.73453355,-0.08891939,-1.3698567,-1.3230213,-0.26256612,0.12064749,0.84924513,0.55271685,-0.41388884,0.822666,0.24815682,1.2431729,0.12159678,-0.8436162,-1.4787772,-1.9058102,-2.6995857,-0.15406778,0.0731348,0.81658614,1.6199015,-0.21851544,0.55633426,0.31157398,0.44611418,-3.1510215,0.75047916,4.9040046,-3.1068437,-0.6253831,1.0172111,-2.0669217,-2.041287,-2.6658704,4.8234444,1.9924704,0.58924353,0.9945436,0.8731592,1.3767446,-0.36499402,0.75485015,0.5558232,-2.9278061,-1.14555,0.23044232,-0.25109825,-1.1116339,0.118609235,-0.6434309,-0.86439914,-4.0936522,-2.420385,-0.92981,0.02057869,-1.7804184,-0.96516186,1.2457948,4.66617,-2.9477024,0.6923238,-1.4992968,-1.7901075,1.3161948,-0.3989711,0.23197345,0.8350887,-1.439908,-0.9417981,-6.988307,-0.34037268,1.6555356,-2.2752783,0.33622283,-1.1905658,1.2168254,0.6283479,-0.53213745,-0.13160494,-1.044698,0.23976456,-2.6564567,1.4605812,-1.1127061,1.2876096,1.0485263,-0.3233161,2.7481458,0.4803548,0.9393277,0.33594915
2,-0.25466666,-0.5309274,3.0725741,-0.58305043,2.9567316,-0.5354362,0.5678991,1.9195039,0.5843093,-0.39562353,-0.8408671,-0.060465224,-4.0303288,-0.75459087,-0.26469633,1.6134796,0.4323709,0.13356549,1.2942134,-0.6240215,0.8839448,-0.59052795,-1.7165593,-1.1435494,-1.0693015,-1.335077,-2.0061817,-0.20216107,0.51681757,2.7852314,0.37496883,-1.8717993,0.8119462,-2.9878082,-1.6625328,0.7181926,2.4124084,-4.069745,-1.2116338,0.13712272,-2.2798636,-0.79290944,-1.0565212,2.0288217,2.7999508,2.5757186,2.3908749,0.21498285,0.43995324,0.0009056682,-0.9089515,0.5004514,-1.2900484,-1.7506789,-0.06584979,3.1249762,-0.9476933,0.3151975,-1.7186997,-0.63280994,-1.5365177,-1.5758511,-2.1307006,-1.1695651,-1.7037971,-0.79050016,0.44856685,0.6784277,-3.9431682,1.2401321,-0.80181724,-1.4826043,-0.1967276,-0.11179804,-0.29382378,1.480922,-0.0722888,1.3809707,-6.6589756,-0.3617121,0.12175256,-2.507039,2.3002489,-2.0083768,-2.056294,0.36547217,-0.03322236,-0.93647176,-0.36732444,-1.631154,-4.382129,2.3000188,2.4198518,0.89194983,2.3031929,0.3382348,0.8899743,-0.35445085,0.48222622,0.43735233
3,-1.2612958,-0.98319715,1.9346579,1.8386742,2.9368706,1.5302914,-0.0668697,0.51169246,0.42452896,0.25542817,0.55930424,-3.3805952,-2.5794854,-1.2990595,-1.4290045,-0.14242399,0.86898214,-1.1156765,0.7467095,-1.7458606,-0.20727627,-1.6088759,-0.6353654,-1.007162,0.79953814,1.7334404,-0.99833035,-3.1400235,0.46063954,1.5389174,-0.3068789,-0.0514316,1.3849872,0.82318956,-2.331257,-0.87219274,0.41946757,-4.4021325,-1.3568668,0.6517004,-1.4626302,-1.3183897,-0.76651937,2.7984326,2.4667077,1.1752353,1.9758484,-0.45365608,1.81288,-0.5804936,-0.20202743,2.4248414,2.15348,-0.50995153,-1.0816323,5.6258183,-2.2910922,-1.9121597,2.3749638,-1.5117348,-1.5642358,-1.9247711,-4.4030304,0.12843566,-0.7903326,-1.1341677,0.7964864,0.6772069,-2.6581266,2.068627,-0.32267514,-0.8948453,-0.18155962,0.012551565,0.5537999,0.61173695,-2.3791237,0.18309206,-6.0924544,-0.09804226,1.7708844,-4.6385813,1.4251503,-2.198813,-0.49463803,-0.5070551,-0.6714462,-0.22523336,-0.13983949,-2.1706135,-6.2388926,4.200924,1.3649347,0.69706535,1.5407292,0.32090122,1.795835,1.1118375,0.30707198,0.47044474
4,-0.66148484,-0.48873726,1.7916589,0.650007,3.910332,1.4338106,-0.33604255,0.6019749,1.9735969,4.1052637,-0.28804746,-1.6738029,-3.9373243,-0.7314497,0.8536009,-0.5081532,1.3341199,-2.3267066,-0.69983774,-1.071884,1.6778275,-0.07232202,-1.5750844,-0.13004075,-2.17822,0.40275332,-1.1213565,-0.29763955,-1.64197,-1.2371355,0.9058467,0.115249924,-0.38243505,0.74276197,-1.020753,-2.016038,-0.14559336,-2.6156833,-2.5942867,0.95302993,-0.7514168,-1.1720537,-1.2592596,0.9611448,1.9986033,-0.54997593,1.7226242,-0.74327904,0.19339249,0.36266217,1.2534773,1.8549749,1.8975077,-0.57975507,-0.19029196,5.112579,-1.0187515,-1.6912494,0.6299418,-0.5971249,-2.07942,1.5196962,-4.0547,-0.93948907,-0.024572605,0.53079015,1.99724,0.12855421,-2.0336819,1.1309148,0.13380547,-2.3513722,1.5186542,-1.2213137,1.0512202,2.0515058,0.015916005,-1.2357582,-6.175228,0.07040595,-0.43287477,-3.010729,-1.2397394,-1.8793526,0.023391256,-2.3276708,0.3822073,-0.56178457,2.6989553,-2.2759664,-5.938038,3.0688956,2.8549929,-0.75856525,0.9169838,-0.6596407,0.6144015,1.6021359,1.7539057,0.09354681
5,0.024784397,-0.50609016,1.039819,0.6164416,5.471494,2.68432,-0.084531024,-0.76058966,0.76942456,3.2560906,-0.57392985,-0.48046097,-4.753875,1.4012785,1.0750325,-0.80119246,0.5712554,-1.2514175,0.010265503,-0.053697646,1.0516951,-0.48922527,-0.69227403,0.07504696,-2.9144497,2.0664988,0.051605158,-2.208077,-2.4776456,-2.1423278,0.080667086,0.33514214,0.059403982,0.31607336,0.018293807,-3.1181767,-0.43954402,-2.760149,-1.3296127,0.4164122,-1.5912004,1.8698499,-3.3216438,4.1112323,1.8626503,-0.700555,0.65826374,-0.20924458,-0.42074564,-0.40238038,-2.2292814,0.050238904,-0.55967623,-0.6735976,-1.0794307,6.8434114,-1.1929435,-1.4051635,0.48336917,-1.5783166,-0.60572827,1.4370714,-6.5844045,-0.5088748,2.6374714,1.2906324,-0.20407918,1.3721274,-3.0053983,2.1325452,0.22476022,-0.5871497,2.1019592,0.52657974,0.18199201,1.647299,-0.97020525,-1.2870564,-7.2989874,-1.5993264,0.6991505,-4.1698627,-0.64258873,0.05881923,-0.6482934,-0.47572187,1.2031745,0.018937254,2.7185545,-1.6141773,-2.0304267,3.4999382,5.1849046,-0.7299728,-1.0172443,-1.9308437,0.086940885,2.6278725,1.9530702,-0.026105892
6,1.1049137,-2.6435153,-0.4479664,1.6423705,5.397168,3.1078057,-0.65254086,0.6527845,-0.14735793,0.33237344,-1.7144461,-0.12997955,-4.3671923,1.2605402,0.23493998,1.0124317,0.04727043,-1.8086957,0.06940839,-1.3515517,1.1651645,-0.5639698,0.32031482,-1.0463665,-1.1845586,0.5855978,1.2022585,-1.2507256,-1.2424732,-1.7529573,-0.20332131,-0.5490955,-1.2126517,2.820372,3.054727,-3.845344,0.6714794,-3.55928,-0.60304487,1.86565,-0.8073773,1.9171209,-1.0542737,2.3315241,3.7068312,0.40636262,0.76695454,1.3530515,1.3192853,1.5091939,1.3721855,-0.74136513,-1.6975543,-2.132708,2.446573,4.0779233,-1.5509,0.6453654,-0.14516556,0.5296728,-1.2995709,-1.2768711,-5.1107135,-0.9204433,2.105983,1.723377,1.1893914,2.3222642,-3.0552971,-1.7215774,0.5603269,-1.6385987,1.6301131,-0.5660565,0.5806194,0.54559475,-1.1525682,-1.1230879,-8.418853,-1.8686819,0.16849448,-3.6265256,-1.5638831,-1.5736784,-1.5344689,0.87224865,-0.837984,-0.568976,0.6610981,-1.1115189,-1.9405448,1.1502663,3.9862618,-0.5086804,-1.3255796,-3.4627817,0.07509769,2.8668385,1.6203346,-0.58468604
7,0.2556335,-2.7335377,-1.9243329,2.2929735,7.354626,4.268186,0.2244278,0.21654557,1.5957987,-0.2241879,-0.5729906,1.0970325,-5.1329446,0.6213904,0.1497105,0.76161915,-1.5709214,0.22636473,0.033467855,-0.6734792,0.0056995847,0.48071307,1.0190796,-0.31317294,-0.33464313,-0.8898866,-0.57765335,-1.0562583,-0.5346821,-2.1263661,-0.43232855,0.9382235,-2.750551,1.8643534,3.855766,-2.4857345,0.59601396,-2.1505172,-1.5922625,2.1699147,-0.36854246,1.0169573,-0.85458624,2.6141818,3.6984694,-1.0875933,0.0828481,2.0122588,-1.3888918,1.2038606,0.21886434,-0.52192557,-0.42931646,-4.444739,0.055868596,4.1842427,-1.5925282,2.5613208,0.24995029,2.2975914,-2.766547,-1.8024192,-5.6443253,1.9848045,0.01194296,1.6645744,0.5677357,-0.10883359,-2.5916426,-0.18813789,-0.0871195,-1.8647485,0.10294786,0.30131838,2.2753923,2.100579,-0.80528533,-0.55760866,-7.8517523,-0.68789864,-1.8325149,-4.298353,-3.8007984,0.46015248,-0.49002427,0.8232044,0.6499097,-0.44831824,1.3440379,-0.11838171,0.5692247,0.9315681,3.671498,0.5791428,-1.0824351,-4.800942,0.9606464,2.5557926,3.759647,-0.7272904
8,0.2866171,-2.650893,1.4882102,1.0576164,6.002865,4.0510187,0.7954601,-0.6440089,2.1004186,-0.6234835,-1.0379337,0.45468515,-3.7956705,0.06379775,0.6470181,0.8905821,1.2178363,-0.9157937,-0.23369578,-1.965596,0.57602453,-0.7466182,0.05724956,1.7889838,0.017286265,-0.80581987,-1.8496958,-0.9617549,-0.6610645,-2.2929487,0.66645247,-0.6315208,-2.8962042,1.5434101,4.9133863,-1.4289349,0.5919199,-1.6346403,-2.6146986,2.1594594,-0.9731069,0.32386103,0.7275154,2.7193804,5.794897,-1.3764887,0.13380967,3.721855,1.022842,-0.8672883,1.4113543,0.65645903,-0.742139,-3.6214442,-0.26600415,4.308203,-0.27029324,1.2065456,-1.8933297,-0.18597881,-2.9086752,-0.8395428,-7.664899,3.7298684,0.05422042,0.27973107,-0.4924006,0.26445824,-2.4336798,0.76249576,0.42170915,-1.1990726,1.516471,-0.008345854,2.4713762,2.796405,-2.1737556,-0.009590623,-5.8949227,-1.0768434,-2.2960472,-5.5661883,-2.1175497,0.7920015,-1.311136,-0.08305522,-1.035426,0.06861465,2.2323208,0.48837104,1.0278386,0.829964,2.854369,0.43242714,-2.3093069,-4.7283154,1.4276321,4.110012,0.809671,-2.5876973
9,1.2950573,-1.7998322,0.22504374,1.1725281,6.7781353,2.9765592,0.8972278,0.9443724,0.4410705,-1.800198,-2.0314567,0.14577287,-1.9815184,0.4362739,-0.5800083,-0.101071075,0.773857,-2.117356,1.559833,-0.953058,0.094075926,-2.2321074,1.163957,-0.6995687,0.55700016,0.32755715,-1.7877789,-1.5086306,-0.34489107,-1.7075529,-0.13321003,-2.1692698,-1.461069,1.3979213,5.4372845,-1.7823786,1.3736545,-2.0755804,-3.1393797,1.7075337,-1.134401,1.6618584,1.294642,-0.8822531,4.753845,0.2565117,0.40760818,1.9599524,0.9145998,-0.1945304,2.9501631,1.316836,1.500857,-4.3307366,0.6060973,4.440217,-0.05489149,-0.26264453,-0.85381913,0.38784206,-1.2610904,-2.5936358,-7.257459,2.7224183,-0.39404213,-0.47486553,0.6209159,0.7287563,-0.56449527,0.28537312,1.1946566,-1.5047439,0.8780538,0.82960474,2.9706001,3.5230148,-2.437966,1.3489832,-4.6788116,-2.7369387,1.1039114,-3.4988697,-1.2928652,-1.7031671,-0.31775963,-1.0395151,-1.9779428,1.3698288,1.9424826,-0.7572535,3.3306847,0.41297597,6.200367,1.7888666,0.2541632,-6.6721783,3.4562404,3.7774796,1.6480434,1.4292704
