,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,0.05587506,0.15198357,1.3460108,0.94428307,1.29455,-2.808872,2.306697,1.9480572,0.71096325,-1.5935445,1.9031957,-1.6447822,-0.867614,-1.8744684,0.37240148,-0.8752251,0.36500955,-2.0033636,0.06185206,2.3914683,0.89679015,-0.57579106,-0.26596075,-1.844253,1.538506,-0.06916079,3.3601608,0.4031202,0.1250127,0.05892536,0.1761756,-0.39826173,0.42398965,0.68615687,-0.77885497,2.1536624,-1.8498079,-1.5477492,0.6760135,1.42589,0.18464881,0.9918299,-2.1972857,-1.2530036,0.6392698,-2.0115547,-2.2915034,-0.6478158,-3.3610883,-1.2491204,1.46587,0.7875232,-0.45625594,-2.357601,0.5328434,-0.7308673,1.3213106,0.56702214,-1.7507896,-0.39129725,0.32030883,-0.801122,-1.3069448,2.793354,3.5660627,0.25922087,-1.779868,-3.9800792,-0.13555148,-1.788578,1.2469876,2.0535097,-0.61285853,1.3098305,0.85182035,-3.10636,1.3178906,-1.502851,-0.4776531,-0.8514407,-1.651556,-1.7075471,-3.992422,0.7848487,3.1570125,-3.8953006,-4.1533933,1.9441615,0.24764098,-0.19022618,1.5747004,-0.18195724,0.3176684,-1.6751176,-0.20269442,-0.84416133,-1.2791984,2.9444368,1.2884413,0.05854794
1,-1.1519662,-0.9031288,-2.1543198,0.48571247,-0.4835529,-1.921946,1.1727879,1.0139675,-1.3242912,-1.7435284,-0.09633647,-0.13270803,-0.2204877,-1.9415696,-0.24670371,-0.31682009,-0.90278983,-1.353945,1.94909,2.304382,1.7338958,-0.31186375,-1.2122126,-0.37925938,-0.5152637,-0.036565408,4.026549,-0.10161126,-0.36844638,1.5926152,-0.87806237,-1.5699282,0.3918219,1.1977545,-2.1382608,2.295701,-1.8342911,-1.4481096,0.24522237,2.3860066,0.010120684,1.5676414,-1.3222802,-1.1721479,-0.23450275,-1.0352478,-0.23672287,1.1860119,-1.5849907,-0.41709426,0.25506255,1.981973,-0.32198098,-2.4526858,-1.1747787,-0.61783737,0.50874645,-1.1377246,1.0246433,-0.11973989,-1.6648748,-1.8345504,-0.15809873,1.3892542,3.5599651,-1.0744802,-3.1612797,-4.3553343,-0.5807064,-0.38843185,-0.8017871,0.047646984,-0.70125556,1.3206522,1.3658922,-2.2147517,0.49955168,0.9859808,-0.7373614,-0.84901613,0.022652686,-3.2752802,-1.5479475,1.854262,2.791009,-4.98206,-6.0888314,1.7816169,1.2851027,0.4297221,1.2874111,-0.64611995,-1.5538851,0.013100086,-0.534049,0.31995937,-0.6707118,3.207405,0.3726207,0.3966409
2,0.22405897,-0.8295322,0.40711907,-0.5275793,-0.8641765,1.1830361,-0.07491983,-0.16715142,-0.64927816,-1.0095164,-0.36475304,-1.4672107,-2.496162,-1.1423309,0.19589312,1.3815837,-1.4595369,-1.8905963,0.8116707,1.8932526,0.924636,1.2426636,-0.0951586,0.2158422,-1.9150167,0.19637312,2.898981,-1.3792412,-2.2892423,0.50216377,0.50859255,1.5969344,-0.60027033,-0.025225023,-1.4907033,2.0922852,-0.86350054,0.5124277,0.21989211,-1.4828283,-1.3492527,2.6804626,-2.203626,-1.2805202,-1.4469589,-2.5792289,-0.29365087,0.22837605,1.7461321,-1.3995644,0.56815296,1.2795179,-0.2987643,-0.030519463,-1.1794317,-0.88095534,0.016107189,-0.99431676,2.1039183,-0.53145355,0.13298677,0.80491036,-0.4789251,1.3203081,2.3842833,0.47992986,-1.7950639,-4.7357807,0.08317432,2.1064348,-0.78425825,0.5522606,1.868595,1.9940792,0.18428893,-2.7595272,-0.20239258,-0.7253591,-0.13408089,-1.7569178,2.3616645,-3.040096,-1.47423,3.3873777,1.6357721,-3.691691,-4.051911,3.5338748,2.4419765,1.6005725,-1.48185,-0.5520206,-1.9718481,0.67353165,1.3217157,-0.10540006,-1.4732227,2.733143,-0.26360953,0.82449245
3,-0.23250175,-0.5586008,0.6761131,1.861102,-2.3435075,0.99950904,0.051886123,-0.402332,-0.33309773,-0.1606726,0.037541408,-1.1933084,-2.9886239,0.6034159,-0.6456502,1.7154592,-0.57515687,1.1555692,-0.14906736,1.6474638,1.8537836,0.33092335,0.55687153,1.0347831,-0.43268636,2.1439373,4.0522723,-0.6314656,-1.1008995,-0.396569,-0.7330236,-1.0459826,0.27102035,0.66177684,-0.34604234,2.771113,-0.06647378,-0.38703126,1.3928955,-1.6024146,0.2008193,0.36230868,-2.2113464,0.603887,2.831849,-2.293731,-0.416999,2.9425554,0.9065966,0.5295915,0.7660769,0.1479541,2.560027,0.7958645,-1.7851943,0.6383346,0.07158567,-1.3227706,0.38922235,0.017396757,-0.25135976,0.92045367,0.1545113,4.222695,1.4193743,-1.1944461,0.5681749,-2.8661716,-0.03726603,0.43420586,-0.97483206,0.553382,0.87421066,1.6472386,-1.0248969,-2.1519997,0.5118425,0.6678179,-0.6663871,-0.35826746,1.4278914,-0.52146834,-0.4118001,1.452723,2.7224267,-3.0742774,-3.1841156,3.652669,-0.6616839,1.074354,-1.0034652,-1.818779,-0.70452666,1.3886836,0.87917525,0.2792908,-0.4078726,2.293465,-1.6577073,0.045008894
4,0.19009441,-0.2971222,-1.9047791,0.29169726,-3.0693731,0.5750717,0.3001507,-1.5392425,1.1151464,0.35278505,-0.33113956,-0.72984326,-2.892687,0.462524,1.2706848,0.77641195,-1.5703592,0.60037017,-0.7997587,-1.0141073,-0.09221887,1.7775915,0.84116924,-0.73562926,-1.3589526,2.2545998,4.4082403,0.72425467,-0.4136399,1.6580467,0.6972981,0.71749526,-0.7196589,0.5054072,1.9068372,2.3151562,0.94068515,-1.2486058,-1.2465268,-2.5519128,0.94224155,-0.9823455,-0.14135464,0.7891064,2.2631426,0.034055494,0.6969717,1.9738673,0.7522183,0.34189335,-0.3983354,1.1202081,3.3513997,-0.20749474,-1.7472422,0.22285268,-0.4414476,-1.7684107,-0.0983031,-1.5783757,0.51262724,-0.05298252,2.2984142,1.9894965,2.9535234,-0.40474936,2.5405395,-2.3859499,-1.9395772,-0.95554155,-2.2372897,-0.23617515,0.9792483,-1.2624419,-0.83174706,-2.296773,1.4514438,1.8846867,0.23046914,-0.31173196,1.7759479,-0.25402123,-0.56238735,1.7740155,2.4692905,-3.3770328,-1.620375,2.0170522,-1.3853809,-1.6305472,-0.92609864,1.5332406,0.61596566,1.5936792,0.10186794,-0.22009394,-1.0483726,0.76688117,-0.10750499,0.99141765
5,1.4506934,-0.5331718,-1.183432,2.0243835,-0.823984,-0.14906698,-0.6909149,-1.4557817,2.0987391,-1.0815269,-2.0360723,-0.7117401,-2.3861623,0.27225882,1.8722354,-0.46042398,-2.5178022,-0.52537584,-0.25148922,-2.286111,-0.7608896,0.12751956,-1.1392064,-2.1714377,-0.38512534,0.80538917,4.82721,1.0161428,-0.059222758,0.5789634,-0.46655414,-1.9007905,-0.21127369,-0.35344738,0.92543274,2.8308637,-2.1190166,-1.248067,-0.53868526,-0.48006198,-0.66145605,-0.17117226,-1.4226488,0.13133428,2.2997417,-1.5641493,1.6019228,-0.661108,0.8047751,0.11232012,1.3183591,-0.23365338,1.7270242,0.09718468,-1.3977429,1.0606654,0.20090108,-1.6831753,0.26311558,1.0230113,-0.03666299,0.28004673,2.0618646,4.516887,3.5133002,1.0931554,2.12193,-3.0859149,-1.5170863,-0.774513,-2.9069138,-0.5134691,-0.45280695,-1.9519466,-1.4526291,-1.063021,-0.99800223,1.8709453,-1.598942,2.3795044,1.9427063,-2.1724343,-0.48053128,0.394508,2.2717965,-3.503792,-3.4065619,2.1725466,0.9891652,-1.1588081,-0.7718091,-1.0333304,-2.3890336,0.53263533,0.48533946,-0.8465825,2.7500172,2.3319726,0.26062724,1.0085568
6,2.5181248,0.65172267,-0.5314695,-1.0647683,-1.2826995,0.10859728,-0.30679315,0.024700081,1.5712515,0.10888051,-0.53498614,-0.028778091,-2.3793554,-2.208342,0.24266207,-0.8599412,-1.6049088,0.49042585,-1.0873479,-0.78404164,-0.58223933,0.40643692,0.025633082,-1.3966607,-1.056798,1.0401791,3.4355526,-0.7546776,-1.1888376,1.9315073,1.5616946,-1.2838898,0.20320217,0.67321974,1.6157976,2.8112724,1.1491169,1.178093,-0.9410428,0.42278817,-0.9008743,-0.65309405,0.3639161,0.3618799,1.1719825,-2.517358,2.067099,0.28622368,-0.26341647,2.5853512,0.67052835,0.91584194,0.44334364,0.3236692,-1.5673889,0.4396115,-0.2789563,-1.3737559,-0.48220876,1.3443319,2.7174246,-1.2053435,0.5590844,1.8556067,4.5210104,1.5704597,2.9844275,-2.263138,-0.434475,0.14877462,-3.1494513,0.7161226,-1.794304,-1.1788279,-0.5648572,-0.6501689,-1.1648968,3.3028195,-0.68417805,2.3430252,-0.2000968,-1.4562763,-1.1757842,-1.4341271,3.375339,-6.2640266,-4.8408523,0.25025904,0.36513737,0.85410696,-3.7747548,-0.43727568,-3.4492354,-0.16786729,-0.353791,-0.90723234,3.188803,2.126422,0.93532777,2.7444415
7,2.9487817,-0.024167424,-0.8896337,-1.7129275,-2.2589607,-0.73832244,-0.31990415,0.72828364,0.5592064,2.539018,-1.9135723,-0.97219306,-0.4983877,-0.7067265,0.1796692,-0.8139032,-0.88960165,0.3818328,-0.5456962,-2.0441258,0.8966856,0.37520748,2.1175847,-1.0351868,-1.3670917,-1.6575247,5.0572424,-2.134512,0.29681912,2.0268207,0.4172041,-0.9910197,-1.8655467,0.0887823,1.3296138,3.2498257,-1.4704449,0.3364883,-0.64842534,-1.1437119,-0.38383695,-1.0303627,-0.26063445,1.1649219,1.0017798,-1.7512126,1.5090528,0.80954516,-2.1541603,1.8035419,-0.2089264,-0.06895271,-0.4973788,-0.817311,0.8069385,0.6093995,-2.375112,-1.1755583,0.48039687,1.717126,-0.2031831,-0.83622104,-0.36536217,0.34698144,4.5324426,1.8840089,2.2681055,-0.32769465,0.7208306,-1.1084626,-3.076637,-1.2544612,-0.50271815,0.5249812,-0.54818153,0.08949538,-2.0094616,2.136356,0.7290497,4.5269375,-0.4491014,-4.6537213,-1.6874528,-2.6106424,1.4298118,-7.279709,-6.965592,1.0763966,0.51412016,-0.8830877,-5.266473,-2.2552443,-1.8962055,0.1965411,-1.4813079,0.14225297,0.9189629,0.99626744,0.3435007,2.244795
8,1.3374257,-0.9135644,-0.7300065,-2.4729142,0.5808786,-0.8394971,-0.024884181,-0.64595443,1.4672742,0.47357404,0.24533932,0.38190207,-2.3464258,1.831564,2.013798,-1.0706676,-1.3179821,-0.6562121,-2.5445178,0.023393858,-0.64770347,0.2526884,1.3408226,-2.92556,-1.7332548,-0.9874397,5.3246346,-0.869975,-0.82441777,2.9628341,0.69694924,-0.85334736,-1.1644949,-0.696933,-0.0113634765,1.5657259,-0.30918705,-0.64617646,-1.3348805,0.12403304,-3.040211,1.6340027,-1.2710532,1.8826709,-0.39731303,-2.3915818,1.3678228,0.35879883,-1.3425285,0.36802706,-1.2460518,1.3441687,-0.23844598,-1.7507678,0.4227282,1.0841883,-2.1372073,-1.5085752,1.4002931,-0.29871184,1.287551,0.3520723,0.8967386,0.119683996,5.0587826,0.9405481,1.8925228,-1.0084573,-0.8910141,1.5309904,-1.2308078,1.2744637,-1.8959634,1.6012865,-2.31368,2.283982,-1.0064036,2.9050965,0.18577547,2.3784351,-0.8569381,-7.0739374,-0.96625936,-3.690701,1.043112,-5.487433,-6.374423,0.8389809,-0.912501,0.1517052,-4.5997596,-2.4132762,-1.287424,-2.3554616,0.7197612,-0.18108763,-0.13340022,1.8255513,-0.4415222,1.8013487
9,-0.7288705,-1.1332254,-0.09230105,-0.3312258,0.57809263,1.9531381,0.72755194,0.6583561,1.4769955,0.12215262,-2.0286505,0.2809687,-0.19510382,1.7000197,1.4938145,0.18232602,-0.70176345,-1.4813155,-1.2223638,0.4838125,0.4253858,-0.9952923,0.4414023,-2.7105405,-1.864685,0.3015388,4.685864,-0.6258799,0.13726847,1.6541232,-1.3311671,-0.7901076,-0.010368867,-2.4379478,0.310598,2.0071964,-1.8301408,-1.3447824,-0.92324036,0.2929406,-1.1505467,-0.10726179,-0.28376588,1.9300729,-0.99740374,1.2466258,-0.56365263,1.06801,0.95730066,-0.70693123,-0.34788007,-0.7497476,-1.2872572,-2.1710105,1.2778085,0.47600666,-1.680916,-0.858935,0.33809942,-0.43530118,0.67226994,-0.414327,-1.7334588,-0.18893449,3.7104871,1.3698204,2.5919702,-1.168671,0.43504906,-0.46216795,0.3777989,0.19416732,0.8253186,0.69741666,-1.6897006,2.2014291,-1.7646275,2.5122483,-0.7210163,3.9785273,0.5816549,-8.192364,1.0145524,-3.231245,1.6291072,-3.0709736,-6.5581384,1.3619963,1.7125299,-0.23434827,-5.8034463,-0.4837729,-1.4438565,-1.0669595,2.9620948,-0.5444995,-2.070607,1.8078295,1.3095982,0.38428056
