,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,2.1752493,2.196935,0.48727655,0.053119324,-1.1354742,-3.8268275,1.414851,0.7069799,-1.5600023,-2.8500574,1.1501834,0.2671255,1.0920838,4.2005305,-1.0212548,0.656137,-0.15625076,2.133328,1.1559103,-0.29341578,-0.7327625,0.7375527,-0.80911744,-0.06641433,-0.93663573,-0.28576267,0.5707519,0.84090394,2.236157,1.0475836,1.0448264,0.9055943,0.123922676,0.6782702,0.42567164,-0.97401905,-3.9886048,0.2857767,-0.8201443,3.3399162,1.4814366,0.37430558,-0.09363519,0.17145172,1.7078758,0.015407815,-0.4637187,-3.2174277,-2.0467894,-3.7118886,-0.38524863,0.28671345,-0.7563197,3.0022156,2.0809577,-2.0502467,0.7667434,-5.2020283,-0.7232914,2.538315,0.66352767,-1.1817719,2.1032114,-2.9610393,1.4466969,-1.7478052,0.982552,1.1205034,2.1314166,-0.21969,2.8698227,1.0323238,-0.081041075,3.5443869,-0.033648588,0.58368427,-1.1607181,3.5082772,1.8868471,-1.6919926,0.2629744,0.48743403,-0.40120187,-0.41475135,-0.058969706,4.1229334,1.3404744,-0.36123887,-1.6681871,-0.16456032,0.67183137,2.4615557,-1.7300893,-0.8555967,-0.4236802,1.9678851,0.43771777,0.7966107,-0.9142987,2.845466
1,0.8861995,3.159569,-1.0292643,-0.1875396,-3.818771,-3.2059224,1.3244643,1.5595638,-0.87466043,-1.7317281,0.07738269,-0.5637602,1.4322665,3.8601825,0.059745293,-0.35674968,0.26101887,0.60446,2.2545207,1.1396565,-2.6760466,0.1192816,0.6262118,0.34339637,-0.48848933,-0.97387826,0.24778938,1.972172,0.93118554,0.9209487,0.23665111,-1.1257366,1.3741566,-0.9054099,-1.138495,-1.3908675,-2.9539187,1.0646443,-0.8838166,1.9258165,1.3856306,-1.3642129,-2.3955417,-0.6745325,-0.7541257,-1.518908,-0.46025598,-3.0066192,-2.3634813,-3.2302015,0.5177799,-0.027381033,-0.77504534,1.0369053,-1.2430718,-0.61877775,1.3387218,-2.6556778,1.2099513,2.8549664,1.9064994,1.3007048,1.2965646,-1.3924551,0.4695839,-1.7605407,-0.84785634,1.8465494,4.818251,0.31658316,1.8990213,0.5885799,0.4860224,3.7669706,-0.50385904,1.5027268,1.3220886,1.6200749,0.6603952,-1.4001855,0.6622872,-0.27075443,-1.0499228,0.6296012,0.7917598,4.59801,-0.8691815,1.5837654,-3.082548,0.45542112,0.4559634,2.5148602,-3.4150286,-1.6284288,0.20243564,1.7401121,0.8369286,0.8527835,-1.3614441,-0.70381343
2,1.6393139,4.300685,-1.9257029,0.23860754,-2.8438125,-1.9181153,-1.3190554,1.5843247,0.84887034,-2.7297764,0.4632298,-0.45239767,0.17792456,4.969924,1.8678353,-0.13147815,0.13404989,-0.8300364,1.4035949,0.20191216,-2.3997447,-1.2168994,0.6538346,-0.63693607,-0.6482924,-2.3508084,-0.07900848,0.9458216,1.5331681,0.01268112,-0.5673315,0.15107308,1.9694914,-2.1731668,-0.77437425,-2.888882,-3.3903468,0.81125176,1.0690157,2.192758,-0.2967508,0.16631459,-2.818466,-0.5359607,-0.5697364,-1.678949,-1.6071422,-2.0655262,-1.9171983,-2.6597714,0.52473754,0.58876085,0.4567391,1.7935456,-0.34491676,-0.55273163,0.0034408271,-4.5852056,2.6933532,0.915125,1.4616413,-0.39582917,0.3576012,-2.7858555,0.64947635,-1.615049,0.09345293,1.2868415,3.7664347,-0.51733595,0.6543557,3.7929096,-0.3391432,3.6576602,-1.3193544,1.2192618,1.0605745,1.2886512,2.835722,-0.5997855,0.5733452,1.8497397,-2.881674,0.39589512,0.04374669,0.85310733,-1.1037809,-0.7613837,-1.9893817,0.53631663,0.41329098,3.5871675,-4.562205,-0.056123,2.1745315,1.8440641,1.5963721,1.3730412,-1.0728611,0.24209842
3,0.46403897,4.4075212,-0.3489638,-1.7089796,-0.338523,0.27752736,-1.9391421,0.96633667,0.49671647,-2.4858303,-0.31171063,-2.0887341,0.26369953,4.6834326,0.4762843,2.2037518,-0.79984474,0.49040452,2.2484581,-1.2155076,-0.5984245,-1.9237015,1.5507565,-2.0098774,-1.1956711,-0.61889017,-0.9164266,0.61275065,1.1552287,-1.2712047,-0.76552165,-0.17064168,-0.33595613,0.961231,-0.6116939,-2.873692,-2.7416537,1.1934943,1.3874248,2.2044985,0.3766934,-1.4364632,-2.4720855,-0.78670895,0.8942435,-2.507815,-1.1761985,-1.9686698,-2.773434,-3.8304093,2.1090963,-0.26448512,0.68890154,1.1176602,-1.717186,-0.9011602,-0.6391056,-4.905916,3.3072383,0.6645354,-0.3203012,0.29599956,-0.5904054,-2.6455297,0.9856225,-2.010455,2.2227342,1.3108088,2.4753537,-0.24518357,1.3135078,0.73401296,1.3257595,5.5328507,-2.0441046,2.3396728,-0.039927825,-2.1956964,4.7769,-0.0050294357,0.17200312,0.36772332,-1.2770201,1.6827364,-0.09570294,0.0865478,-2.1870468,-2.8432586,-2.1285613,-0.5782582,1.2947104,1.6643593,-5.310253,-0.9491932,-0.1549945,0.9236155,1.1645874,1.3808662,-2.2880085,1.1621428
4,0.20670323,3.793146,-0.75285155,-2.2526133,-0.75460595,-2.160943,0.10520866,0.78336614,-0.9979548,-1.7321068,-0.85520524,0.042904112,1.432838,2.784009,0.17824174,-0.58180696,0.43305445,1.428967,3.9615858,-1.9966317,-0.7548313,-2.2694573,-0.7421818,-0.8838138,-0.22486776,0.26484868,-2.5706823,1.9409412,0.78255934,-0.9977174,-1.1060365,1.32453,0.267725,1.0798697,-0.2704664,-0.66664726,-1.2016125,-0.12352197,0.9080548,2.3200114,2.3247967,-1.5918027,-0.70141804,0.36504227,1.6969216,-0.6919396,-0.4716315,-0.9791003,-1.0807427,-2.3005614,0.6288142,-1.0373887,-0.6537955,-0.44926572,0.5626471,-2.6821687,-1.1405619,-4.7653117,2.0782485,-0.22266462,-2.1383555,-3.5117362,0.48544872,-1.3513128,1.7555109,-0.5472437,0.43351117,1.3113863,0.349601,0.6759216,1.8565695,0.3392674,1.3617954,5.9515014,-2.7826972,3.214517,-0.02325341,-0.4853921,2.5834835,-1.0862085,-0.85769093,0.53949577,-1.0777867,2.5353374,3.4480445,1.0042012,0.8329037,-5.241703,-0.22118197,-3.503147,1.5904295,1.1194967,-7.590419,-0.27099708,0.42716414,-0.18002696,1.1117141,0.6048257,-2.536259,1.6607274
5,-0.038783837,2.2692094,-1.5826749,-2.5769243,-0.18334273,-1.4836742,-0.08821999,1.6161081,1.4419825,-1.1417825,-0.73142797,0.35678756,1.6675067,3.5567052,-0.40973172,-0.68622005,1.8505692,0.38034785,3.3011246,-0.37096956,-0.4874859,-1.5366975,-0.8357832,-0.7343866,-0.13608235,0.66609585,-1.1689727,1.8062176,-0.51432496,0.43941975,-0.9828867,-1.4421378,-0.79855764,2.680055,-1.1598293,-1.5095923,-2.5275338,-0.85315245,1.1326923,2.6952565,1.6378556,0.20310096,-0.45180762,-0.64769423,0.08296449,0.7938342,0.38878343,-1.0024446,-2.6050787,-1.9845357,0.8450639,0.24926716,-0.040986005,0.38182068,1.9160631,-3.1128151,-1.6853338,-6.550339,2.3989015,0.4310254,-1.0364503,-5.5756273,0.4861375,-1.4975913,0.68971336,-1.8824793,-0.42928085,-0.34069216,-1.8823264,-1.1115125,3.20674,2.594497,0.77975917,3.4736354,-5.2788615,3.5142202,0.14102145,-2.6200247,4.1040773,-0.40139,-1.8757838,0.45757303,-0.10117294,2.7749164,4.7234645,1.3674623,1.680036,-5.4031014,2.0934227,-3.5052567,-0.6968151,-1.0276594,-8.539824,0.7275903,-1.2356297,-2.3165488,3.541239,0.32038015,-2.3450813,0.835721
6,-0.20221223,2.1915808,-1.4849521,-1.5349331,-0.17153622,-0.6296849,-0.86580855,2.271849,0.66133726,-0.7440938,-0.5473925,-2.563321,1.7265319,2.3306775,0.19889279,0.6712275,2.7983577,-0.91681105,4.893605,1.5570949,-0.052533023,-1.9745283,-0.241584,1.2367082,-0.47583905,1.8153147,-3.279216,-0.05301366,-1.8003205,1.6263038,-0.93315,-1.9815452,-0.7530684,0.044903275,-1.1310351,-1.6740646,-1.5193319,-1.2462851,2.162135,2.3885934,1.3531024,0.64311546,-1.141657,-1.5103443,-0.11547281,-1.0346857,0.05315185,-0.57971215,-3.6387994,-1.9281577,-0.2752089,-1.2444084,-0.16402467,0.2962729,-0.08752394,-2.9727244,-0.9293563,-5.8328543,0.6437617,0.62501085,-1.4977554,-4.88917,2.9712756,-0.9942008,1.539332,-3.3048923,0.088916406,-2.1551914,-0.78378874,-1.7442456,2.1155987,1.8156173,3.4947653,2.5381331,-6.251183,2.4599483,-2.3934956,-2.750208,2.6489625,0.65004766,0.06716208,0.9240086,-2.059051,2.2000825,3.373827,1.0891883,1.7587961,-1.088938,-0.8187186,-3.9132402,0.22787969,-3.2075675,-7.462122,-0.780756,-0.93574804,-4.020395,1.2094774,1.0519596,-2.9401357,1.8636116
7,2.1597166,2.7393947,-2.5792825,-0.037970647,0.5850498,-1.3256669,-0.43386903,1.0710293,1.2109978,0.35585985,0.13849795,-0.59550446,4.433261,2.4576044,0.29078314,1.7874367,1.8341757,-2.3819945,3.0241122,0.5658108,-0.5396971,-0.2745462,1.7965742,-0.33343995,-0.70936716,-0.4076424,-2.0151155,-0.095729515,-1.8608043,-0.5124794,0.11703863,-2.889965,-0.95545703,0.042800367,-0.85768384,-1.2388593,-2.3804843,-1.8750699,0.6743362,1.9473863,0.35581174,-1.2934676,-1.4047395,-1.9332803,0.07831638,-1.8237667,0.6753021,-1.8078755,-2.946501,-2.8873193,-0.061194353,0.28899464,0.9107616,-0.9431992,1.0581335,-1.9672287,-2.6771922,-4.5359497,0.9612064,-0.86045897,0.32967556,-5.1144185,2.5475957,-0.9127809,1.9343394,-1.9533999,-1.2679964,-3.6462522,-0.22505213,-2.4080524,1.5754855,4.0338216,1.8451047,0.6652582,-6.100341,-0.3908485,0.7835858,-2.423014,3.8555954,1.0551105,1.2245625,0.46150726,-0.97472787,0.23301697,2.758256,2.0773926,0.17063992,1.1137038,-0.62437266,-3.2097685,0.11756018,-2.8849447,-4.986751,1.8332183,-0.5866655,-2.3607593,2.9965987,1.4098964,-1.5542134,-1.8044589
8,1.1604279,3.682191,-3.2618628,-0.6737064,-0.23879533,-1.116969,-1.3254864,1.5125482,1.6648899,-0.975418,0.45645946,-2.5767295,4.4393992,3.9352565,0.991348,0.6410484,1.550757,-0.12353802,2.644075,-0.16142619,-0.007821407,0.10119125,1.8444395,1.1882706,-0.07909893,-1.827644,-1.616748,0.1798554,-0.93713903,-0.31623885,-0.35209307,-1.4337856,-1.3896936,0.6301136,-0.22649652,0.9614871,-3.7049003,-1.243689,0.35999832,4.1657767,0.17540473,0.18165284,-0.03712062,-0.5580167,-0.69570965,-0.82219416,1.0029273,-0.4241642,-2.3474925,-2.2363136,0.38060316,-1.1696851,0.6488301,0.12960495,0.18788645,-1.0060779,-1.9882828,-5.9188266,1.2140993,-1.7048787,-0.3836342,-2.4554536,2.028202,-1.2446355,2.8289511,0.19823922,0.43177313,-1.0456659,-0.5557767,-3.405968,0.8099514,2.689689,1.916676,1.4454645,-4.1871433,-0.6314306,-0.6935998,-2.8623865,4.0116363,-1.263112,0.95692784,1.2765732,-0.020742988,-0.4537638,1.689126,3.5647395,0.767125,-0.3468284,0.5836326,-1.620997,1.7509204,-1.9228842,-7.0761933,1.6103892,-0.6858818,2.5735903,0.34736204,2.9050853,-2.1166196,-1.9521835
9,-0.028854096,4.8939624,-4.68692,0.20327927,0.30151692,0.9818696,-1.8088957,1.2137524,1.9563525,-0.22820258,-1.3541409,-1.5906601,5.1503787,4.360581,0.58655965,-0.5282587,1.352544,-0.047433373,2.2877882,0.5318201,-0.39133486,-1.5068607,1.2951417,0.5574284,-0.6611631,-1.299206,-2.3383331,1.2601776,-0.265659,2.070886,-0.016092233,-1.1273952,-0.12002351,0.6698102,-2.3269305,0.858607,-2.1919396,-1.4397672,-0.70777464,1.9857748,-0.5955106,-0.16048902,0.5536961,-0.33602726,-0.35354903,-1.5112756,-1.1673427,-2.5986316,-2.028069,-3.3339279,-0.87154853,-1.4886042,-0.29687893,-0.5494168,-1.0236725,0.954468,-0.29776904,-3.2704813,2.309743,-3.8127556,-1.726761,-4.1735635,0.9191729,-2.0495744,1.2559559,-1.7041279,0.16494709,-1.9995208,-1.2113267,-1.683407,0.81952155,1.4162136,1.6226329,0.46662349,-3.6951146,-0.6318091,0.9257577,-3.792547,2.79936,-1.0544184,-0.28119227,0.48955894,-2.9673975,-0.45846376,5.706683,0.60396796,-0.4560999,1.500159,0.56456065,-0.67732596,2.332702,-0.64980996,-8.338031,2.2725546,0.6913739,-0.2929717,-0.9056147,2.5071852,-1.4229705,-2.4572098
