,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,-0.1323723,6.887524,-3.3795338,3.9208453,-0.55699956,0.1110461,0.52900296,0.29216108,0.82329214,2.2832634,0.726335,-0.039717995,-0.8366507,-0.04489973,0.83776194,1.1208565,-2.8151627,-0.5581107,-0.13741632,-3.078909,-0.10808952,-0.1407187,-5.1112175,-4.6184535,0.16740383,-2.0704157,-0.7066982,4.956759,2.3051507,0.12993184,1.3372347,2.2981312,1.0591869,-3.0348864,0.6593797,-0.55991846,-1.5763541,0.39289218,-1.1052872,-0.17191687,-3.0390358,-0.03902259,3.8941288,-1.8963864,-1.1043694,-1.7082891,0.8767691,0.11192764,0.9529116,-2.1832166,3.7951035,1.8821796,-2.102692,0.56793004,1.9576837,1.0326599,0.0575258,0.15508339,-1.4049627,-2.13084,2.2356336,5.395691,-2.064873,-0.60004723,2.6298022,1.1816578,-0.18857509,-0.017578002,-0.766378,-0.7862646,-2.1113658,1.1757281,-1.0342473,-0.47289455,-0.79274786,1.9488938,-0.7323864,-1.184885,2.163553,-1.1188434,-1.0573388,-1.1114142,-2.9971573,-2.0492926,-0.44366726,-3.7862182,0.19549184,5.08438,2.9901006,0.5358783,-1.812623,2.2490172,-1.9858724,-0.7066541,-6.397628,2.3471134,0.2667297,-1.6483674,2.052962,-1.700259
1,-0.17743737,4.8271794,-1.9625393,2.5964298,-0.7415038,0.93918073,0.4023116,0.088387854,0.55360717,3.8295794,0.6047668,0.39905807,-1.1533891,0.88967097,2.5258768,1.4119217,-0.73556113,-0.8742487,0.15990661,-0.9035322,0.48450723,-0.9518298,-6.8205314,-5.096972,-0.49845353,-1.8863239,0.23418245,5.686355,0.7368901,-1.1146474,0.52519995,3.0328774,1.4904493,-2.4153037,-0.049115025,-0.85162085,-0.91394687,1.1486622,0.42435074,0.7219402,-1.6814076,0.32260838,3.4329617,-1.9071878,-1.7171981,-2.3405032,-0.6071598,0.37739462,1.1329993,-3.195614,3.9451258,0.69940865,-1.1465577,0.6834762,3.0022705,-0.8330408,0.68544525,0.21640117,-1.3155892,-0.95791686,0.2413636,6.855075,-0.21808024,0.35431913,0.8094889,2.179191,-0.88633764,-1.2359172,-0.69116926,-1.628172,-0.5524565,1.1014309,-1.7786126,-0.92727107,1.1509866,-0.8712963,-0.27247214,-0.22966856,2.2188559,-1.755056,-0.36985546,-0.49820724,-1.2504346,-2.503856,-2.1271532,-4.7249103,0.20733708,3.5374074,2.3865168,-0.612142,-2.058142,1.7934892,-1.2953987,-0.33221525,-7.1274257,2.3108628,-0.050233305,0.8216378,2.4078312,-2.0817814
2,2.1164646,4.852615,-1.3495444,3.1554208,-1.123399,2.096376,-0.6409961,-0.15056403,-0.26669425,1.364981,1.1920493,0.66805816,-1.2680993,0.25038937,3.2825778,1.6939691,-0.59137917,-0.84713876,2.0478392,-2.685541,1.0892074,1.2324007,-6.1210895,-6.710887,-0.85693735,-2.493205,-0.28255582,8.397826,-1.039993,-1.9136076,0.3612109,2.8185666,2.4647067,1.502655,-1.3787134,0.21427557,-1.5061044,-0.14019898,2.0793555,0.38207704,-0.331452,0.34610462,3.2426116,-2.052114,-0.4459623,-1.8833365,-2.522897,1.3305173,1.9054673,-2.5829525,1.3091669,1.5679456,1.6167057,-1.4185444,2.691029,-0.13136144,-0.917729,1.9889077,0.47919536,-0.45112854,-0.06290893,8.21258,-1.4709768,1.6031133,1.4329948,0.11104862,-1.8142768,-0.63259137,0.085663386,-1.6763054,-0.58054173,0.94405085,-0.77091074,-2.0425565,2.1835654,1.0346706,-1.1004093,2.0096653,1.2579215,-0.14368275,0.90466464,-1.1136327,-1.1759065,-1.9157835,-0.42874575,-5.1093783,-0.75020397,3.5818546,1.1229492,-0.5195605,-0.7872963,1.5281787,-2.1250305,-1.4306147,-8.883248,4.447771,-0.24929982,1.6044619,0.26056263,-2.6241064
3,0.35785487,4.682769,-1.6855862,2.9759974,-1.6511552,1.0983154,-1.1968441,-0.74094033,-0.10479062,1.11637,1.5479244,0.303327,-1.369551,0.029065767,1.8315015,0.60472226,-1.5494207,-0.26309994,2.249371,-1.6453639,1.3863626,1.0477635,-6.119284,-5.318938,-1.3270476,-1.8824162,0.07915545,6.5173774,-0.5688365,-0.79876214,0.22943155,3.5391273,3.5646746,3.1243598,-3.883504,1.0944293,-0.7371204,-0.7633678,0.669672,-0.39176744,-0.37457147,0.24773668,1.8456496,-0.42999655,-1.6026633,-4.826465,0.020999575,1.3739618,1.9641631,-3.4636385,2.6537383,2.697202,0.29037282,-1.5315936,3.8620095,0.6622878,-0.7201628,1.8906542,-1.6484957,-2.1890125,0.8547484,8.89522,0.437,-1.1263517,2.5720432,2.6126344,-2.1986055,-0.2000998,-0.20706151,-1.778247,1.3791745,1.8344857,-0.89025766,-1.7834668,1.5303493,1.053988,0.6323747,1.7860702,2.9931715,0.2731476,0.93761736,0.017888432,-2.7933524,-3.7482357,-1.2559985,-4.9009266,-2.5956438,3.2779381,2.5037665,-2.5349061,0.27160352,0.9014024,-4.5628386,-0.63294697,-9.454135,3.0899284,0.97240436,-1.9241501,5.553907,-4.749993
4,1.4576147,4.035756,-2.5796118,3.906895,-2.2289817,1.1776463,-0.28148404,0.52250034,0.7028385,1.264758,2.7819173,-0.28856972,1.6110697,0.8172373,-0.07291598,1.7611431,-0.5577696,-0.4639773,1.5399373,-3.195936,-0.05056905,1.7096417,-5.2303095,-4.027281,-0.94589776,-0.565564,1.5449902,5.5618453,-0.5030134,0.41660103,1.8013954,2.6209917,-0.28080532,1.8791435,-1.8277292,2.3822792,0.32727718,-0.4099948,1.1514087,-0.82625306,0.28853732,0.35628784,1.6687094,-2.1312404,0.5442295,-4.3921156,-1.792587,1.4583763,0.24714862,-2.3492916,2.8947382,2.5893676,-0.87898624,-0.37748343,3.0285666,2.128521,2.281769,2.9663446,-0.74296397,-2.2229087,1.9613237,9.668235,0.74790347,-2.156298,1.5967089,1.497164,-0.49342352,-0.46138376,-1.5620556,-1.8554597,1.2628258,2.1994104,-2.4050407,1.4578288,-0.9081018,0.09248564,-1.6632663,0.31119543,3.6547554,-2.450226,0.102195084,-0.35540995,-1.3807058,-2.9385138,0.6163104,-4.32084,0.005344127,3.3118742,1.3047872,-1.8321879,0.7822877,1.7630489,-2.7600398,0.4262034,-7.634398,3.4564233,0.34245503,-1.9799377,3.7513976,-5.57169
5,1.2330512,4.7785735,-2.356214,3.463774,-4.628213,0.009651307,-0.6511918,-0.6424198,-0.8487773,0.4302718,2.4224102,0.67686886,0.6879477,0.08536397,-0.749452,0.6671266,-0.85871816,-0.26395124,1.5601932,-2.9937346,-0.9221608,0.1178369,-5.2052155,-3.9684508,-0.9959193,0.34601232,2.30339,6.085005,-1.9255198,0.1618108,0.16712494,1.7383546,1.3168463,-0.27602053,-1.7140377,0.7757712,1.9875232,-0.39858788,0.26355603,0.45847288,-0.3546138,0.27828577,1.9722234,-2.9646971,-0.27134186,-4.733194,-3.2538865,0.9991668,0.99375427,-1.4400517,1.6057351,1.7875674,-1.5382375,-0.023897404,1.7185858,-1.1016116,0.9908387,2.9295578,-0.6406529,-2.673826,-1.0840425,9.265556,1.0687892,-1.6930829,2.3164804,3.0218534,0.31848222,-0.08510628,-1.6936741,-3.3876324,0.761868,1.7924728,-0.83850783,2.0843518,-1.4669933,1.4935559,-1.3079945,0.23079015,2.4744906,-1.1140925,0.370522,-0.2891549,0.8003735,-4.8285565,1.9639349,-4.156348,-0.25345936,1.5448947,2.537502,-1.1499869,0.2630102,-0.46556848,-3.4829767,-0.74085754,-6.810165,2.768639,0.8450153,-3.8870084,2.190058,-4.75964
6,2.9439535,3.698721,-1.4292699,3.891699,-4.999082,2.8068314,0.5080172,-1.0761522,-1.1430328,0.59561044,2.5888264,-0.22998142,0.14265676,-0.19327462,-1.5211043,0.74004096,-1.3486178,0.46232274,0.4974068,-3.368463,-1.8947068,1.5171496,-5.9384494,-3.3671172,-0.7397858,0.76011544,0.37826964,7.1214004,-2.3707383,0.9947352,-0.2774944,1.0871857,-0.32313615,0.058038034,-0.9715145,-0.44554114,1.6482118,0.2857022,0.7369283,1.114615,-1.2584978,-2.4621518,0.0002460935,-1.3999621,-2.271084,-5.3390107,-3.3785162,-0.45378157,0.37952113,-0.37014198,1.6652023,1.1911312,-2.2586439,2.1765208,2.4501898,-0.07358877,2.6582358,5.110186,0.14528136,0.5476491,3.4568043,9.4064665,0.6986105,-0.06581635,2.8122265,2.177907,-1.0227427,0.4096092,-0.09161085,-2.9397564,-1.6285472,3.6103408,-0.5877944,1.8711157,-0.97503966,0.7617219,0.51816934,-0.008335571,2.3518193,0.37090114,0.91398805,-3.2548962,0.62158835,-6.931238,0.61557925,-3.981412,1.2482488,3.5933936,1.6327087,0.11438623,-3.6124895,-0.08696866,-3.2108068,-1.7921796,-7.0224113,0.7352411,1.808687,-3.5791736,5.39223,-3.8637428
7,0.53763855,3.2094727,0.9242006,5.010869,-2.5887606,1.0035208,0.045014407,-1.7830637,-1.443617,0.41412613,2.132176,0.8886965,0.14796773,-1.0526985,-3.0362587,0.2595115,-0.061866023,0.82435364,-1.0328745,-6.296592,0.40085673,2.2005594,-4.745101,-2.4619176,-1.0584323,-0.21239047,0.8500043,4.5961833,-0.56956613,-0.6036203,-1.0928376,1.25687,-0.8642393,0.9217076,0.42897114,0.27542147,-0.44112548,-0.25340638,-0.8040625,-1.0600799,0.90069205,-3.0255551,-0.54856837,-3.1166108,-1.9056169,-4.5928063,-3.3464923,-0.9637855,-0.26066852,0.22164887,4.0446706,1.3789814,-0.800253,0.72323,1.3536984,0.021159768,2.881022,5.074062,-0.055310316,-0.9293528,2.9518447,10.498624,1.8749937,0.43965307,-0.513131,0.18623234,-1.6743056,1.4214144,-1.2868874,-3.9880342,-0.20326972,2.7001343,2.5750694,1.76201,-1.96779,1.1898538,-0.69446653,1.1344385,1.6672593,-3.541401,-0.3713627,-2.248917,0.13592322,-5.711932,2.1064,-3.1787763,1.8901918,2.2979774,3.3602266,1.3339267,-2.859513,-1.5981145,-0.785142,-1.1538497,-6.022028,2.842561,-0.33731964,-4.1005445,5.079827,-2.2668722
8,1.6255529,4.6724887,2.2399313,3.822383,-1.979296,0.9122147,0.58598566,-2.1898792,-0.9805511,1.8839056,2.2545247,1.6550149,-1.0353345,0.4092862,0.516861,0.9071688,0.81292725,0.4108496,0.67468107,-7.0926056,0.5267269,2.4660194,-4.2521234,-3.4099343,0.61315507,0.20793146,0.3991346,3.5818126,-1.5659841,0.28482074,1.2208647,2.7129893,0.7221356,-0.039295483,2.6424365,-0.7669991,-2.498346,-0.8408066,-0.5394321,-0.817981,-2.0179224,-2.771328,0.6295888,-4.333436,-1.6473494,0.05461474,-3.6932194,-0.63390535,0.9093743,-0.30976743,3.869037,0.75533247,-1.0834434,0.38920003,-0.4182766,-0.5555531,-1.0381719,4.681753,0.27235824,1.1933053,-0.3922452,9.779579,2.2206519,-0.79126114,-0.018628482,-0.15662563,-0.9077597,-0.46879846,-0.41341785,-2.1636913,-0.8365145,0.8864914,2.294525,1.9656734,-0.5960124,1.976996,0.17860165,1.4360459,3.0945575,0.054319546,0.2410373,-2.7394652,0.89461386,-1.5819688,-0.46571898,-3.4757752,1.7688993,0.04158982,3.5052598,-0.71618646,-3.9162078,-1.0046334,0.80427605,-1.5283531,-6.4774857,2.0638223,0.58755374,0.4685408,1.2151257,-2.8732789
9,-0.9645992,3.8937461,2.3448553,3.834985,-1.7357949,-0.2902496,-0.21243893,-0.53589237,-4.352955,1.708743,3.0851822,2.0842862,-1.0046157,1.0257576,1.0073521,2.783906,1.2254759,0.81731033,1.1731312,-6.4456987,1.0081192,-0.9617547,-4.211865,-3.4100769,-0.108020134,-0.037168887,1.0386684,3.8538892,-0.27988428,-1.0180415,-0.055525716,2.5960696,-1.1567936,1.0439148,0.17119935,2.0419066,-1.9708616,0.108280204,0.7760203,-1.1386788,-1.6637307,-1.3578866,-0.31516284,-3.302521,-0.6727896,-0.32396337,-5.694924,-0.59344053,-0.118027784,-0.40269354,3.3658729,-0.58930236,-0.46342146,0.07819307,-0.8867545,-2.0838215,-0.3336216,4.260236,-0.75147367,-2.2095888,-1.282065,8.056284,0.64667827,-0.5838489,0.12503456,0.6238752,-2.5314517,-0.38369194,-2.1406846,-1.0179598,-2.1718862,-1.1833394,1.9335651,-0.10572077,-1.2837528,3.5721111,0.21896079,0.8682875,2.8210568,-0.08664478,-0.74366295,0.32327548,3.1293683,-1.7877637,0.4412632,-3.3050127,0.53116596,-2.5824149,3.2839918,-1.1343135,-3.0231845,-0.028746787,-0.52338135,-0.050334554,-5.7052426,1.574902,-0.9525042,1.2251958,0.9606033,-2.3510232
