,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,2.2067485,0.7748442,-0.82864094,-2.0851173,-0.37687638,0.13315094,-0.10037003,-4.6507363,-0.9422852,-1.9045001,0.9581083,1.0469347,-1.540425,-1.0986886,1.1091104,-0.5199355,-1.5002799,-0.9525702,-2.4868255,0.1320605,-1.3144006,0.029692182,-0.17491595,-0.34941468,1.2255416,0.43668994,-0.13093497,1.5130627,-3.0851533,0.30311093,2.0175447,2.119125,1.4532852,0.030815942,-3.0925362,-1.3899632,-0.0014015794,-1.7801082,0.5297513,-1.2903231,1.8825496,-0.18351334,-1.3360344,0.516505,0.07263463,-1.7473358,-0.76704174,-0.34027562,1.7600598,0.32058892,-2.8581872,0.049202282,0.28025198,-2.376732,-2.423464,4.0182834,-1.2531487,4.401833,-1.2818738,-0.45574817,1.4377085,2.2160294,-5.7545857,-0.49759373,-0.07029358,-0.24683398,1.2955148,1.7835871,-0.14249428,-3.9482214,-0.06735892,2.3721647,5.947016,-1.6911397,0.87655276,1.2769533,6.248546,-3.4243789,5.9097624,-0.7732849,-0.2680867,-2.7492185,-6.5143166,-4.20737,1.9893168,0.4909844,-1.6862681,-4.0157995,-8.906651,-3.722637,0.5936503,-0.8334812,1.7393057,3.390705,-0.43582785,0.8679216,-2.6161814,-1.557294,7.769685,1.2273535
1,-0.29375628,3.120289,-1.0698345,-2.9095771,0.57183266,-0.8415492,1.5483099,-4.156444,0.004853767,-1.1833118,0.30552104,-0.3749278,-1.2590578,-0.65770036,0.82498175,0.45879883,-0.23319025,-2.1416461,-0.80034184,2.2004282,-0.94796085,-2.475499,-0.00048147677,-1.8508489,-1.1251603,1.4880205,-0.21634635,3.1023386,-2.2389672,0.41587803,0.40179238,0.23853269,3.1224506,0.6371029,-2.548316,-0.278265,1.2610132,-0.7404737,-0.92179024,-2.7713559,2.646003,1.6382842,-2.2266989,1.3018491,-0.5203473,0.45752242,0.62185425,-2.1189148,1.0114895,0.026958745,-4.2856655,-0.18078773,0.15505622,1.2888696,-2.4902556,3.8763661,-1.8375846,2.358348,-0.10217189,-0.20849232,0.9483053,1.5502119,-6.9067283,-0.83914346,-1.1267213,-1.5211293,-0.082644664,4.1484814,0.8409821,-3.0941522,0.21028133,3.6990604,7.5302863,-1.8204943,-0.40932438,2.3979924,6.3558946,-3.9411979,5.679044,1.9495593,0.42938936,-1.1799014,-4.0276766,-2.934412,1.9423152,0.514722,-1.3950256,-2.7874773,-6.4005756,-3.0266843,0.9819068,0.47358814,-0.044340897,1.3843219,-0.118523546,2.1883972,0.6201464,-1.2340115,7.1812587,1.0789803
2,0.8376873,2.4071925,-0.13981143,-2.6973934,1.5754248,0.5516996,0.4086487,-3.134753,-0.6859136,-2.1682909,1.0414735,0.5566077,0.32400462,-0.5527845,2.1153502,3.1351247,1.7931377,-3.4388688,-2.330147,1.0225646,-1.2281377,-4.299387,0.15844832,1.5128366,-2.3663335,-0.026287036,-1.3579427,1.602176,-2.5240142,1.1867608,-0.24857576,0.70064116,3.347207,-0.28492263,-2.971167,-0.77223504,1.2067053,-0.23893939,-1.5002321,-2.6670344,3.373098,1.6708672,-1.2488611,0.15713325,-0.7066321,1.037225,1.8404394,-0.36414605,0.8613692,-0.099228114,-4.2140193,1.565536,-0.959225,0.28130168,-2.400503,2.605827,-1.3610358,2.6648688,0.76979625,-1.0034223,0.9703152,1.246011,-5.6166763,-1.7199957,-0.58163273,-0.043483898,-0.82479244,6.4971733,1.6690004,-0.5703015,0.83305365,6.708944,6.518563,2.3335593,-0.09564732,2.4172506,6.7452774,-2.2838085,3.9512968,3.1687,1.1169044,-2.0183096,-2.5716395,-4.7389064,1.614278,0.8796863,-1.4160959,-3.13731,-7.0419087,-4.0905404,-0.7777205,0.009778517,-0.18774135,0.8290345,-1.5792204,-0.6927646,0.9247243,-3.0644455,5.4236493,0.26949072
3,1.0109996,-0.6540488,-1.0669695,-0.12273127,-0.8762825,-0.45529142,-1.8328017,-0.5626819,-2.7940845,-1.1295127,2.527525,-0.50533885,1.5336463,0.01986903,-1.820839,2.1794865,-0.037553288,-0.76726824,-0.45107266,-0.51000845,-1.5699356,-2.5658436,0.55286336,1.6017419,0.31887138,0.08693944,-0.962212,1.4061291,-1.752152,1.4191988,1.2606581,-0.31604668,2.723389,0.47091773,-3.5641398,-0.23803031,0.2895013,-2.0622241,-1.8470371,-4.3804784,0.53572106,1.0882559,-1.9878577,1.087089,-0.07273423,-0.66508466,0.8029962,-1.1106907,2.1479266,-0.37671283,-3.046004,2.0598652,-0.41941348,-0.19535616,-1.2197808,3.2652445,-3.335545,0.22490285,2.5504446,-1.7703686,-0.12974171,0.7183516,-4.555208,-0.53708327,-0.50554174,-0.19427499,-1.6603152,6.7100224,1.4514008,-0.24260136,1.272092,6.0194902,5.291376,2.147817,-0.9409313,1.7217103,6.0714817,0.870108,2.8059626,3.716607,1.0512778,0.97919863,-1.3596553,-4.047722,1.2530005,0.40542886,-0.80755275,-2.433113,-10.229441,-5.345798,-0.9468713,0.37074605,-0.32191917,-0.46468794,-2.5884445,-1.230584,-0.17396721,-2.1932685,6.545532,0.69601977
4,-1.1943448,0.8666031,-0.2598736,-1.2801434,0.22715901,-0.65147924,-3.9870555,-0.8296308,-0.36801922,-2.6930895,2.3867488,0.22488058,0.16539557,-1.0008036,-1.5129102,2.1886947,-0.8619971,0.011030731,-0.35948527,-2.1011488,-0.36867523,-2.022151,1.3422694,0.54031503,0.53310746,-0.9059631,-1.9330363,2.541979,-2.0296361,3.4146848,1.1430278,0.40194005,1.5307677,-0.47248974,-4.4582515,0.0036567734,1.2532783,-0.21794444,-2.2899117,-5.6538258,1.3670807,0.8646658,-0.49360806,-1.5103166,-0.07115642,-1.0011692,-0.33990613,-1.7085345,1.3339463,-0.32953763,-2.0286582,-0.09302552,-1.7665985,0.43069088,0.15422991,1.587935,-2.4123805,-0.8857315,-0.4905461,-1.4612311,0.62198627,3.8903425,-3.9011207,-0.6068145,-0.04466786,1.7272844,-2.3515596,6.80594,1.0329157,-0.116546944,1.1065462,5.641303,5.7202854,2.4871802,0.73693854,-0.82566434,6.2387385,-0.20390718,2.5366836,6.690424,0.33169815,1.434688,-1.4723966,-2.7990158,0.26226032,0.9712861,-2.5526536,-2.811591,-9.750721,-5.0482564,-2.4296138,0.6618904,0.10256196,-1.0623255,-2.3762925,1.1173984,-2.0914085,-2.8699381,6.622551,2.8073137
5,-1.5593406,0.73785394,0.26128304,0.54203206,0.63513166,-1.9624985,-3.2035892,-2.071254,-1.1600938,-0.8070592,1.3811868,0.574791,0.2941055,-0.32913437,0.9582408,3.6696365,-1.5923098,-0.42562592,-0.500622,-1.5589504,-1.4356008,-1.9665829,2.1390913,0.25259575,1.0120685,-2.564018,-1.2945807,3.776748,0.052979294,1.833311,1.3123057,0.8328554,1.9230382,-1.3738259,-3.6536987,0.6270347,-0.84241444,0.8751221,-1.1149477,-3.8784845,1.350054,0.6529773,0.576026,0.49688897,-0.9458296,-1.0175005,-1.5410382,-0.6512776,0.35343772,-0.30949774,-2.7158046,0.64739466,-3.6610792,0.6117493,0.15415977,2.097877,-0.81362915,-2.958407,-3.0789404,-2.0179906,0.6737053,1.338739,-3.161447,1.1927751,1.175125,0.6637314,-0.9541755,6.634099,1.6610054,-0.26934484,-0.095504835,5.323452,5.3766413,2.6284397,0.25260147,-2.9575608,5.0257587,2.1355464,1.6524932,7.596723,0.99062794,-0.5911059,1.2810081,-1.731903,2.6074407,1.5325156,-1.4688414,-2.8961244,-10.745778,-6.2550607,-1.0554794,0.71166056,-0.58521765,0.34482816,-3.0711606,-0.54886496,-0.26085067,-2.5693696,6.2215614,0.4808171
6,-0.5960554,-1.3946633,-0.16200173,2.4985576,-1.4716547,-0.57982296,-1.9106772,-2.2910378,-0.97164327,1.362973,1.3372139,-1.4501069,2.0218832,2.0083587,-1.097284,3.5419328,-2.4671288,-0.77623415,-0.28867772,0.596422,-0.39768353,-1.8111075,0.96749777,-0.3344986,0.84242594,-4.071611,-1.4925987,2.0207,1.4941838,1.7138616,0.00046460293,0.63053286,2.4876297,0.666069,-3.619352,-0.34539682,-0.34531137,0.43471494,-1.5939817,-2.720607,3.0571814,2.0675895,-0.1146568,0.1998799,0.47464472,-1.3675154,1.9596698,-1.3233709,-0.47557294,-0.30055407,-1.0482707,1.0377315,-3.2379172,0.6672837,1.3400797,2.5734713,-0.8195668,-4.231827,-0.6551479,-0.048009086,0.5882775,0.9745962,-3.0914986,0.39485905,1.9090228,-0.023778506,2.4580708,7.299608,0.0763559,-0.8619492,-0.8793462,5.4097896,2.9536436,2.4098895,-0.7667894,-3.5229645,3.2249763,1.3117523,-0.35720056,6.478628,0.077275194,-0.5600025,2.6992788,-2.20094,0.5414814,-0.12486969,-1.5311443,-3.603128,-11.00094,-6.115264,-1.2303798,-1.3423914,-0.60310185,-1.306631,-1.9312754,-0.66495454,1.074738,-2.2570777,6.612771,0.40741265
7,0.63723236,0.35670838,0.29122353,0.078254126,-0.8397496,0.29384178,-0.2905251,-2.538763,2.0308785,2.0344536,-0.40465552,-0.048571143,0.8865874,1.572315,0.28952157,5.0589194,-2.2085154,-1.0439347,-1.4930731,0.21090488,1.3469806,0.6065779,-0.671258,0.39785,-1.072321,-2.2637959,-1.8976178,0.81922436,2.1348891,0.7160279,-0.6827848,2.5474203,2.3279624,-0.1044496,-3.747446,0.9707128,-0.6417516,1.0027751,0.40003675,-1.8287342,3.3111243,0.5570701,0.62875247,0.9142552,-1.5926706,-0.5986226,0.5181932,-1.3164521,0.42386645,0.31562647,1.3246781,-0.8622938,-1.19856,-0.43522713,-0.58941746,1.6293143,-2.6781933,-3.6804175,-0.31840527,1.6767737,2.0274227,-0.12357797,-1.8426776,-0.8242001,1.421439,2.6348774,3.4892821,5.5104127,-2.336608,-0.7457987,-1.3607184,5.3547373,0.99698883,-0.49267647,0.52027524,-5.114229,1.847733,3.8216853,1.5183064,5.715076,1.6413401,-1.1671302,3.7361743,-2.9417503,-0.08582567,0.34037632,-1.8369737,-2.7930362,-9.740704,-6.3082204,-1.0662096,-2.2078621,-1.3696476,-0.27018178,-0.87865007,0.27463204,0.12566586,-2.0391948,3.59866,0.93108296
8,0.81384724,1.5406482,2.9353507,-0.3555808,-0.74494565,-0.27253202,-2.289631,-0.5879952,-0.4071164,1.0538291,-2.0250373,0.041662797,0.73091,0.7481372,-0.3462398,5.6799073,-1.6425465,-0.022554556,-1.1116334,1.262392,1.0751407,1.2490861,-0.30364642,1.2486196,-0.50046766,-1.7574828,-3.1261218,0.3816119,1.7153447,-0.8468226,-2.4435327,-0.018650295,1.0082269,-0.033433124,-2.163408,-0.6298722,-0.16908552,-0.028399386,0.87664187,-1.847282,2.139574,-0.65443873,-0.06254946,1.0902214,-3.0877688,-0.52135026,-1.7746485,-1.5456122,0.64449704,0.1901309,1.3121556,-2.1269226,-1.0222178,-1.7394781,-0.5618442,2.4748206,-0.6039375,-1.3420517,0.45851284,-0.9381991,2.0826385,0.7572115,-1.8781714,-0.8873803,2.3208525,0.7406559,3.4980195,4.218029,-1.646633,-0.96052057,-0.84543705,4.3977814,1.5595238,-1.4217613,0.8062073,-6.5797915,2.0332131,3.539731,2.81581,4.9316764,1.9216018,-2.1631808,2.7320235,-2.45697,1.0928276,0.9206854,-0.9470448,-3.1797,-9.672902,-4.444505,-2.0173216,-1.5078869,-0.8406284,0.19414717,-1.9791871,0.577364,-0.09021653,-1.3099519,3.5411434,-0.14067808
9,-0.5398123,2.4046829,1.0172229,-2.569287,0.2819003,-0.78138644,-1.8323689,1.621131,-0.74863416,-0.8865288,-1.1544883,-0.90154696,1.1125209,-1.3052167,1.7322358,5.1070914,-0.2217606,0.47267148,-1.0914092,2.0043554,-0.7062472,0.9207797,0.42833516,0.14693265,-1.1441989,-2.2367435,-0.6704139,-1.5465013,1.4468464,0.32514212,-1.4717889,-1.0035193,-0.6558051,1.0046704,-2.5694845,-2.584369,1.0077219,0.6022013,2.0713177,-3.263731,1.494789,0.8347752,0.65738565,-0.68307775,-3.9429283,-1.6167332,-0.060749922,-3.0891461,0.77298677,1.7223818,2.7576258,0.18320504,-0.7009505,-1.1273658,-0.93189466,1.3450295,1.4589787,-0.55711246,-0.95901775,1.2967279,2.382892,0.7258256,-0.32156235,-0.5537829,0.73178387,1.2317209,2.2616904,2.7325726,-0.9933585,1.0463699,-0.57467735,4.802745,1.15919,0.67249966,-0.56255823,-6.3823457,1.8107066,1.6021653,1.3625369,3.9100456,1.6733936,-0.96850944,2.3121727,-0.6954312,1.848887,1.562159,-0.79952216,-6.0202236,-9.138599,-4.046827,-1.7637578,-0.9115759,-0.9183629,-1.86922,0.77232337,0.96259105,-1.0193008,-0.9142988,2.9713728,-0.11829824
