,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0,-0.02757543,1.5363686,0.4367581,-3.8755322,0.7901591,1.2115366,0.5461828,-1.2250261,0.8695553,-0.5158234,-0.97189444,0.6418711,-0.30962285,-0.6671328,3.1597145,-1.1939801,-0.559297,0.40641364,-1.1756845,2.9234226,-1.1407872,0.5705029,0.033936832,-0.8497868,-1.1454501,-0.59628165,-0.50585926,4.1367574,1.2233565,-0.66537255,0.40378094,-4.763043,-0.9671614,1.0418446,0.54819506,4.337613,-0.2861613,-1.5570301,-0.8790272,3.495997,-2.8521514,-1.9199761,1.7573117,0.56383556,-0.31259325,-0.1839341,-0.07722689,0.5960649,0.30227992,-1.3735236,0.17211431,0.9969064,-0.75270194,3.4359217,-0.67824423,-1.1442307,0.6373838,-0.7943688,-1.9524292,2.308818,0.6322348,-1.0995263,2.9824274,0.311318,-0.9701183,-6.7297907,-1.1593242,1.1195031,-9.387379,-0.021171596,1.1591693,1.0225976,0.867988,0.43316442,5.4626503,-0.8808998,-0.4723729,0.024624938,7.2408385,1.3067354,1.6959106,1.2353905,-1.6585499,2.1318717,3.4845934,1.979253,-5.4636526,1.2856504,-1.4759164,1.9755266,-1.1562978,-2.89247,-0.6711204,0.17554495,-0.27820477,-4.110723,-0.29691994,1.0824414,0.8745361,-2.22051
1,-0.7614807,0.24296507,-0.6271217,-4.948702,0.41163006,0.106840774,-0.67096984,-0.29331735,0.92658025,-1.0871764,0.3830828,0.7188273,1.4442152,-1.9048768,3.7387745,0.8108498,2.5176346,0.4658763,-0.24911833,2.0246143,-0.25926352,-0.6503468,-2.0625398,-2.5650914,-2.1265848,-0.5443231,1.188984,4.949681,0.96880615,-2.9920876,-0.8677184,-4.3307295,-1.3516883,0.8358821,-1.651183,2.1040385,0.7179976,0.29518166,1.0774492,1.5234859,-4.647072,-2.8330789,1.4367112,0.47150812,-0.12708269,0.42770764,0.047129277,-0.10636156,-2.5035646,-0.20346522,-1.293692,1.1253928,0.4018032,4.09625,-2.7218177,-0.9680563,-1.3981117,-2.8445718,0.0026752586,2.6917937,-0.14367563,-0.48766634,4.505905,-0.027892869,-0.53890747,-5.8468585,-0.61917955,-1.4950016,-9.075221,-0.21024089,0.25894472,-0.6175016,-0.418316,-1.4064982,3.4515023,1.0316596,-2.670854,0.5662022,5.7563734,1.3859243,-0.9627132,-0.55395365,-1.0788296,1.8859408,4.9272604,0.84958345,-4.3817644,0.6089148,-0.05056332,4.079856,-0.018637821,-3.2805417,0.9660088,0.6947359,0.81024307,-6.702525,0.8183218,1.3961083,1.7289591,-1.741448
2,-0.6370342,0.060732715,-0.30882627,-4.580702,-0.8682175,-0.6881044,-0.011186709,-0.007098935,0.5566601,-0.91020393,0.2618573,1.5435302,1.9314677,-2.0660856,2.5630076,-0.2644379,2.356783,-0.83826166,0.358426,1.8359488,-1.1400735,-0.20018972,-0.6773845,-1.749236,-0.16821209,0.08343227,0.57762235,3.5294151,-1.5304813,-2.368479,-0.48122656,-3.5513966,-2.38203,1.8843986,-2.5746229,0.034376666,2.419467,-0.95784485,2.4447525,-0.6145522,-3.8291528,-3.1555896,2.6448288,2.3133044,-0.4858553,-0.13355407,1.4952842,-1.391525,-0.33527058,0.09723876,0.54931056,0.71258664,-0.5856022,3.5685205,0.016100973,-0.7915794,-1.3426799,-2.0440862,-1.1097108,1.8740891,1.6042037,-1.272733,3.767565,-1.8557099,-1.1728554,-4.570066,2.221833,0.7515585,-9.010809,-1.1171999,1.0282048,-1.2491413,0.2864903,-1.3778886,3.697776,2.3138752,0.81014186,1.6475891,4.344376,2.5469904,1.0534059,-2.0484316,0.30037418,2.2375944,2.992936,0.765291,-2.1773026,0.7605199,-1.9579762,2.788557,-1.2681652,-3.8399267,1.0216109,-0.810699,0.6717082,-6.6774163,0.76677597,-0.69833153,2.0952458,-1.1206046
3,-0.43212938,1.040866,-0.70561767,-5.834233,-0.10858577,-0.4705665,-0.07376856,0.4246165,0.5487898,-1.0434967,-0.44619247,0.7250913,0.4163088,-3.4941003,4.1262913,-0.26677904,2.7204866,-0.8825608,-0.9268896,2.784885,-1.1045239,0.60044,0.5216314,-0.7130913,0.34256044,2.3761485,0.8586887,2.3425357,-2.117752,-1.2804961,-0.30146757,-0.98083484,-1.1029536,1.8868389,-1.2337064,0.08203615,1.5643134,-0.88417995,3.9435751,-0.024311746,-3.2881343,-0.26035035,0.3159906,0.73351574,-2.5291886,-1.1377121,2.470042,-1.8591901,-1.9658527,0.16980468,-0.74081856,-1.4671103,-0.4387377,2.735232,-0.13716714,-1.1556281,-0.6253616,0.17744996,-0.11676919,0.5173075,2.6045964,-1.3299317,2.1445177,-0.8986599,-0.42255104,-5.2678742,1.6460115,-0.35368264,-6.162704,-0.31631845,0.9979299,-1.2221911,-0.82662594,-1.2820973,0.4759079,0.9419286,0.7589054,0.209524,5.123373,1.4481065,1.3428159,0.001985309,1.3974442,1.7475958,3.63453,0.83889765,-2.6236575,0.12057709,-1.0957913,1.6499029,-0.6740145,-4.2830544,0.4844758,0.68120986,1.135491,-5.2622414,0.6149562,-2.591016,0.22395478,-0.8847867
4,1.8461193,0.65419334,-1.0612173,-4.6837697,0.11695818,-0.9448563,0.4549608,-1.9474741,-0.74273604,-2.1843364,-1.4132211,2.1686041,-0.5651786,-3.332201,3.0911,0.6445867,2.5659409,1.3855193,-0.07543265,3.1308463,-1.0394979,0.18723905,0.3774357,-0.049654104,-1.490797,2.6477919,0.56842875,1.6732141,-0.6270799,0.87321866,-0.762063,-0.31955776,-0.27794576,1.2120459,-2.7589722,0.19743961,3.3457499,0.058630403,1.0873479,0.34664315,-2.8515532,-1.8794094,0.008861401,-0.6060114,0.51226157,-1.079815,3.1987076,-0.30211622,0.4519157,0.35575926,-1.4725003,-0.030155556,-1.6400788,2.6066918,0.15279688,-0.16769461,0.8012064,-0.48640993,1.8216512,1.9457731,3.077341,-0.019666335,1.1835907,2.985693,-1.060508,-6.4502907,2.7798564,-1.524556,-3.051205,-0.58588856,-1.533602,-0.64569813,1.120075,0.7230509,0.7759922,0.20393892,-0.14113347,-0.49234435,5.538016,0.9688974,0.54226136,-1.9235358,1.0476061,1.2826725,4.3328905,1.6777571,-1.8687253,-1.4410636,-1.1729257,1.4929638,-0.71634805,-6.5734215,2.0578904,1.5589051,0.4096652,-3.5041206,1.6139045,-1.9276844,-1.4498479,0.74033517
5,-0.7693632,-0.30132496,-1.4020183,-5.8690605,1.7588874,-0.7540828,0.8205435,-1.3247609,-0.9703475,-3.0081398,-1.3402086,0.95324236,-0.21065193,-3.7302868,3.9236174,-1.6746132,0.9230146,-1.0439428,0.7308547,3.1545565,-1.1030331,0.5463434,-0.9446494,-3.0913818,0.13034499,2.193023,0.9812212,1.3617024,-2.6254246,0.30296513,-1.7916071,1.4964219,-1.2907399,-0.74563134,-1.4615897,3.0113175,3.2627356,-1.2068344,1.5579044,1.2957824,-2.075915,-1.781217,1.7295762,-0.37954536,-1.3546038,0.90332454,2.4384098,-0.34482867,0.1452403,0.12896173,-0.642607,-1.8910861,0.004920937,1.1308213,0.12179043,0.68498003,0.45469147,-0.021348987,-1.3864696,0.787839,3.9911962,0.08629548,2.6954205,1.0842334,0.79284143,-6.6603103,1.725873,-0.50105125,-4.0260873,0.022680162,2.4751272,0.005915081,0.31013608,-0.68849236,-1.6130893,0.579696,-0.7184744,-1.344096,2.6364157,0.4929667,-0.23103388,-1.3654366,0.7485152,-0.13541152,5.7000685,1.3511965,-0.25220641,-0.48817793,1.4187778,2.4569814,2.1770763,-5.9084463,0.8817029,1.6629637,1.0052065,-3.2074478,-0.2206813,-2.566653,-1.513555,-1.93841
6,-2.4116447,1.1050099,0.04577662,-8.655688,0.5894923,0.7873129,-0.17094995,-1.2256404,0.31584504,-1.7675395,-2.4844198,1.4000505,-0.83572906,-3.8247752,4.039127,0.07264066,1.0358499,-2.1157918,-1.766553,2.0157444,1.3051152,-0.22195847,-0.45669767,-1.1555294,0.08138094,-0.6205692,-0.048296016,0.53955823,-0.9141745,-0.0825705,-0.3560596,1.8586315,-1.7376977,-1.6416392,-0.39010406,1.3683832,1.290283,-0.28953075,-0.28873998,0.06401583,-0.7539411,-5.6845922,0.26506403,-0.9734168,0.6196356,-0.40068504,1.8571463,2.2266815,0.038729962,-1.6886129,-1.5694593,0.8669366,-3.701257,0.7320736,1.0897561,1.0127335,0.6989606,-1.2092494,-2.002477,1.41722,4.034861,-1.0174216,1.1906061,2.0315905,1.5498095,-5.070081,0.231313,0.6238289,-3.9746926,-0.008540702,2.2102935,4.0103955,-0.21232785,1.0696983,-2.4353902,1.654617,1.4321178,-1.8227895,1.4647352,-0.71057516,0.32690114,-0.17047407,0.50971204,0.31817192,2.7694952,0.6047691,-0.3045061,-0.31506264,1.1948507,0.8943882,0.9823948,-5.393607,0.07388634,0.5567497,0.36037204,-3.2797422,-0.09149046,-3.3235993,-1.0126195,-1.0940735
7,-2.5497396,2.1262608,-0.018904787,-7.3841753,1.4690949,-0.47049642,-0.9795284,-0.050299715,0.9832733,-2.4807222,0.15441072,2.239359,-0.84781295,-4.4348116,3.5870397,0.975502,1.2884941,-3.3251448,-1.759385,0.4687867,1.9292164,-2.8391905,-1.9132832,-2.1677036,1.3839971,2.2923326,0.22636794,-0.21604669,-1.2958752,1.0164466,-0.078893326,2.5048206,-1.2593415,-0.6146487,-0.1699622,2.0722766,0.3075497,1.5646874,-1.0334544,-1.3614144,1.7242533,-4.225668,-0.015681716,0.43024698,-0.7280282,-0.320065,2.742173,1.4984117,0.43662754,-0.8378478,-0.53647876,0.4118944,-2.19971,2.1473668,-0.2583337,2.2222126,0.40998152,-0.026871562,-2.0557694,0.045582052,3.020431,-0.70677644,0.49508837,1.4616364,1.7574102,-5.4377065,-1.2681698,-1.1896213,-3.316084,-0.8560751,-0.74428535,3.6792736,1.4334033,-0.22609678,-2.6039958,0.9323962,2.7506394,0.8119518,0.92315096,0.7889281,1.25417,-1.1677947,0.46738124,-0.6002896,3.2705865,-0.38616085,-1.1038973,0.17488822,0.90353674,0.26701906,1.6677495,-4.5501018,0.50264883,-1.3783132,-1.653454,-0.7296184,-0.4487545,-3.2627673,-0.46350592,-0.36005116
8,0.81781775,1.9443544,-0.08755529,-7.0688343,1.4898217,-0.96152884,0.5856474,1.7886453,-1.2470716,-1.9389158,-0.43077174,1.4442159,-0.021036293,-2.7579663,3.017755,-1.3858043,0.19142054,-0.023677055,-1.219197,0.5970311,-0.09224302,-0.47679618,-0.84293187,-3.0840647,1.2315984,0.59511703,0.70928997,-1.661669,1.1806045,-0.60198534,0.5346995,2.8206477,-0.15646024,0.0478254,-1.420021,0.4639904,0.06661579,1.30929,-0.57148117,-1.6427959,0.61676484,-2.1666348,0.45442513,0.41683936,-0.6068872,0.092664495,2.8194082,1.1486634,-0.5581212,-2.4177635,0.39589414,-1.7603374,-1.1360816,2.6309283,-1.9374759,1.6675782,-0.80068016,-0.9865584,-0.6908238,0.5894137,0.47483188,0.09896178,-0.19443645,0.7942048,2.1799994,-5.5148873,0.2649269,1.2136936,-4.540638,-2.312195,0.003730211,-0.006739824,-0.8659691,-1.5456529,-0.9588186,-0.6632998,2.2170563,-0.9718326,0.5506226,2.3564758,-0.31598002,-0.5649956,0.5055402,1.2746707,4.7341504,-0.108912714,2.0713463,-0.16887456,0.13141447,-0.41486838,1.0198593,-4.633077,-0.29579702,-1.4253576,-1.1700352,0.81125486,-1.6272887,-3.733859,-0.45739952,0.9879851
9,1.6830481,1.2310305,1.7206962,-8.234932,0.06321809,-1.1122512,0.8345909,0.1770451,-1.1228648,-0.8171615,-1.5715976,-0.98075616,-1.2093362,-1.597298,2.9465377,0.4061202,-0.1438137,1.1763078,-0.4644355,-1.0703695,0.9597252,-3.7750993,-1.9362276,-5.8154235,0.88108605,2.8206003,-0.025465647,-1.8352158,-0.9387919,0.6210014,0.218511,0.7590163,0.7900332,1.4549916,1.6605939,2.1513314,0.8142613,1.0899254,-0.45538688,-0.39675227,1.8792638,-1.403718,0.21654396,-0.6507703,-0.4773768,0.20028952,1.6119814,-1.2662963,-1.4297333,-3.7334723,0.66916895,-1.0070579,-0.50130296,2.1220362,0.7581079,3.5219722,-1.0539758,-1.1146126,0.72709185,-0.5898558,1.0253242,-0.11191074,-1.499373,-0.05268773,0.04999392,-5.6357236,0.5776425,-0.4627504,-2.884281,-1.574222,-1.6608202,-0.37423325,-1.4422666,-0.5251849,-2.672355,1.1859082,1.6692494,0.875205,1.3973489,-0.51979256,-0.1150241,-1.8927919,1.2826257,1.4644338,3.9748456,-1.1227183,-0.8573225,0.0939432,-0.6897659,-1.992793,-0.91043043,-2.9979222,-1.5583168,0.057188436,-0.56668293,1.3876861,-1.0733154,-3.5048003,-1.977081,1.2734373
